time,Plot.5,ADX,Plot.7,Bollinger Bands %B,Bollinger Bands Width,MF,Chaikin Oscillator,Chande MO,CCI,Smoothing Line,+DI,-DI,RSI,Fisher,Trigger,HV,Plot.7_2,Plot.8_2,Plot.1_3,MF_3,NV,OSC,PVT,ROC,RSI-based MA,RVGI,Signal.1,RVI,RVI-based MA,Relative Volume Ratio,Volume,Volume MA,SMI,Signal_4,SMI Ergodic Oscillator,%K,%D,SMI.1,SMI-based EMA,K,D,Rating,Oscillator,Plot.4_4,VI +,VI -,Shapes,Shapes.1,%R,CCI Turbo Histogram,CCI Turbo,low_DXY,close_DXY,open_SP_SPN,close_VIX,return,return d-1,return d-2,return d-3,return d-4,return d-5
2012-01-17,1.671971706454465,50.705816272529766,-0.5555555555555554,0.4907327467158742,0.6258060206129976,0.1534942644579837,-36.03602896195397,-21.929824561403507,21.177733275742465,60.84549001608773,27.385953145381297,21.30542800240941,52.44027572595143,0.3650210771695791,0.9814074551827976,169.22280402097394,-1.8891700577115584,0.9043126893564696,12.16889771308623,59.60344364105788,-80.51400824,12.728000000000012,53.43588437572211,-14.285714285714286,68.02865134100459,-0.0805673758865251,-0.0311937163361493,44.95994093197586,60.34818125757244,2.268557810137216,80.51400824,52.55042417850008,0.1705324200743422,0.2581193689190881,-0.0875869488447458,43.67346938775511,74.2857142857143,9.280908358808478,25.33168243950022,16.91404962826372,14.608143643904668,-0.0524475524475524,48.82684284538682,-2.5770912447331087,0.8945969884853852,0.8113374667847649,0.0,0.0,-56.326530612244895,-96.66666666666632,-118.44660194174712,80.77,81.105,522.47,22.2,-0.15492957746478864,-0.006993006993007089,0.1349206349206351,-0.045454545454545414,0.01382488479262678,-0.07000000000000006
2012-01-18,3.382530120481928,48.26808121223705,1.0,0.7591652952775129,0.5851964529210075,0.2249419508191002,0.0933366814893759,16.129032258064512,51.42974395051954,54.27160462639389,26.29007930756306,18.8130899541706,60.56821157276753,-0.1118755748880752,0.3650210771695791,198.08341285093377,0.8399941110336098,0.8951243210246326,12.336118974669269,62.19347827859895,133.44676912,10.422535211267636,77.90112538105544,12.698412698412696,66.90413450759911,-0.0177753837866957,-0.0572295412830659,51.2176734254132,59.01033026048073,3.798250100312165,133.44676912,57.39471452400007,0.1801938942934578,0.2321442107105446,-0.0519503164170868,83.13253012048192,71.7924760265552,12.442250522790594,18.886966481145407,16.749975805921277,16.859358354149574,0.4615384615384615,53.15996888631299,19.172433882993477,0.915816326530612,0.82312925170068,0.0,0.0,-16.867469879518087,77.75524002704562,63.94557823129323,80.473,80.48,526.3,20.89,0.18333333333333335,-0.15492957746478864,-0.006993006993007089,0.1349206349206351,-0.045454545454545414,0.01382488479262678
2012-01-19,1.88,45.12380681777943,0.4729729729729729,0.4854647839028954,0.4996135052709395,0.2254431499646384,10.621776951190128,-18.4,0.481734243275716,44.98753841708766,22.29252214451254,20.475628590386098,52.79487651459604,-0.6346540270556428,-0.1118755748880752,203.9061521677012,-4.82674983115019,0.0777137278568008,12.44567326857084,42.39363389231976,-246.71581895,8.826436071649177,47.32226331401319,-12.88515406162465,64.71491770726435,0.0791936645068391,-0.0320421849925941,45.16388238718002,56.63514046510677,4.741883649855409,246.71581895,66.89350298700008,0.1159541297723054,0.1934141837311316,-0.0774600539588261,37.634408602150536,54.813469370129205,2.1465203544860825,10.516743417815745,9.233617072312189,14.299214168832394,0.0244755244755244,54.46971696829449,37.09620035801723,0.8205546492659052,0.9061990212071775,1.0,0.0,-62.36559139784946,-76.36815920397994,-60.07067137809135,80.041,80.075,534.25,19.87,-0.12394366197183093,0.18333333333333335,-0.15492957746478864,-0.006993006993007089,0.1349206349206351,-0.045454545454545414
2012-01-20,1.2893716058960434,42.20412345149735,0.1249999999999994,0.7042857556596712,0.4339957408355752,0.2257372135133102,44.45334053914132,-0.8944543828264726,58.86497565974893,38.69994376069896,20.724549968943663,19.03544987490096,57.65040764770653,-0.6447346234471527,-0.6346540270556428,200.83322293695176,-2.628828589970052,-0.3089351746898923,12.224411127334216,49.65503225119424,95.82599863,6.270225313775909,58.56872296029937,-0.7142857142857117,63.84576122830188,0.1482538985284425,0.031753847347034,51.52200053314083,56.12888476516404,0.97776604184738,95.82599863,66.91890901350008,0.1226353977114313,0.1698212550578982,-0.0471858573464668,76.88172043010755,65.88288638424666,14.360238344123356,12.43849088096955,16.505541441332205,14.163044773188554,0.3706293706293706,62.674780842462425,24.63227914930283,0.8527708850289493,0.9023986765922248,0.0,0.0,-23.11827956989245,42.96078431372568,30.569948186529277,79.999,80.223,536.43,18.28,0.117363344051447,-0.12394366197183093,0.18333333333333335,-0.15492957746478864,-0.006993006993007089,0.1349206349206351
2012-01-21,1.2893716058960434,39.37624589628932,0.9591836734693886,0.6200817658619071,0.3827699585817398,0.2588586708470689,80.15672045201762,4.924242424242419,24.59306440198161,31.30945030625365,19.377413544983938,20.41759035101182,56.11762279846314,-0.6824990836277715,-0.6447346234471527,201.0671271354555,-4.423146333611436,-0.8966796259643985,11.803742843815291,45.80542027029031,-81.41385241,4.179992562290821,56.4601627539972,3.993855606758829,62.483555824689496,0.2037076956240566,0.106804572984654,45.602130556997935,54.46586639942037,0.7152207849862244,81.41385241,69.90950163400007,0.1138625086020102,0.1511683395726022,-0.0373058309705919,67.2043010752688,60.57347670250896,22.511735782507703,17.475113331738626,12.899424852018148,12.879527788554178,0.3251748251748252,64.18918021755738,14.457601872793244,0.8135451505016721,0.9598662207357856,0.0,0.0,-32.79569892473119,8.831066430120346,13.793103448276728,79.999,80.223,536.43,18.28,-0.025899280575539696,0.117363344051447,-0.12394366197183093,0.18333333333333335,-0.15492957746478864,-0.006993006993007089
2012-01-22,1.2893716058960434,37.17881713443101,0.0,0.6092451280793824,0.3180508369593989,0.29791403089553,110.74874256114724,3.6468330134357063,5.319148936170135,28.137733438339197,17.882695367242526,21.253171403844107,56.25678832165129,-0.8076714421705629,-0.6824990836277715,196.175694193179,-6.042423486608632,-1.6317858917707175,11.445012599365224,42.28461282014191,81.27103303,3.242806811509132,56.700254432076974,2.8787878787878847,61.05027758808246,0.2407489968791794,0.1706443082818361,51.9341691111862,52.72669907749873,0.6370037437317377,81.27103303,73.02065328550006,0.1096496865545654,0.1373287885665899,-0.0276791020120245,68.27956989247313,70.78853046594982,28.435513619644592,22.95531347569161,19.381126113456364,16.262030802268903,0.4615384615384615,64.4672064743957,7.803699997386341,0.8025477707006368,0.9649681528662416,0.0,0.0,-31.72043010752687,16.1957411957415,28.706624605679064,79.999,80.223,536.43,18.28,0.002954209748892156,-0.025899280575539696,0.117363344051447,-0.12394366197183093,0.18333333333333335,-0.15492957746478864
2012-01-23,1.4546925566343043,35.18989668959699,0.0384615384615376,0.4402669811818133,0.2616003647815773,0.3212075264387419,143.39761153795962,4.24710424710424,-53.31325882602732,7.189132883029821,16.526950346082174,19.92979805245064,53.77731697852755,-1.1315313129020914,-0.8076714421705629,197.6773905141546,-7.794803704575248,-2.5122170078856505,11.11125962804811,41.35715161955938,-94.92062909,1.98170731707321,52.92579642702542,3.492063492063488,60.24114919729938,0.2866822429906538,0.2206415877542614,45.74592175026361,51.60421404070754,0.7431076538371787,94.92062909,73.36482069400006,0.0874435349418748,0.1207003706916849,-0.03325683574981,53.76344086021504,63.08243727598565,28.561662311352286,25.75848789352195,14.553327975407967,15.611292980294158,-0.0139860139860139,63.16622893767366,5.726021922996073,0.8330683624801271,0.968203497615262,0.0,0.0,-46.23655913978495,-43.48484848484848,-57.74647887323749,79.602,79.8,537.0,18.67,-0.0397643593519883,0.002954209748892156,-0.025899280575539696,0.117363344051447,-0.12394366197183093,0.18333333333333335
2012-01-24,1.14498933901919,33.233895663196954,0.0526315789473688,0.4150676571607467,0.216159537313214,0.306828448794989,168.99737043361142,-13.761467889908264,-72.4596391263058,-7.399141790886486,16.09552860115919,18.82107780756018,54.01980880526219,-1.4586885074597251,-1.1315313129020914,195.56148523527312,-5.507127056655967,-2.940061300567124,10.970822900262236,42.25421049362439,85.44624147,1.4350453172205668,53.31895397980149,-8.391608391608399,59.05149052545211,0.3438989513822685,0.2670781877909986,52.0307350902916,50.44089103075979,0.7118772082980676,85.44624147,72.27546975600005,0.0748483283571387,0.1054163565801695,-0.0305680282230307,55.37634408602151,59.13978494623655,28.075701118582653,26.9170945060523,12.657568682174146,15.530674257012825,0.1678321678321678,71.09348777075034,2.752670713016745,0.827755102040816,0.975510204081632,0.0,0.0,-44.62365591397849,-29.80769230769224,-27.32240437158255,79.643,79.805,540.54,18.91,0.004601226993865115,-0.0397643593519883,0.002954209748892156,-0.025899280575539696,0.117363344051447,-0.12394366197183093
2012-01-25,2.9114249037227213,30.920729166662607,0.0581395348837207,0.2660191235682457,0.2218640827068317,0.2277381676634741,156.9032682113351,-17.362637362637358,-69.16246700263966,-33.0046303233642,17.556642065231454,17.260844981773776,51.683817566451125,-1.389729063379619,-1.4586885074597251,179.9763229632393,-3.50860515773822,-3.0212818515915663,11.082603574088443,40.689564852286246,-81.1232564,-0.3641957641671292,50.34649878346561,-11.126760563380282,57.83557709085851,0.367821436875145,0.3116221370833615,46.08936681131781,49.64301205562929,0.9242124434900068,81.1232564,71.59154111300005,0.0480049948962576,0.0862792360188655,-0.0382742411226078,42.47311827956989,50.53763440860215,21.31356560488729,24.1153300554698,5.680941350735419,10.963946002772508,0.0,64.40837786486163,0.2058559148050934,0.823773898586866,0.9667497921862008,0.0,1.0,-57.52688172043011,-73.35183900069393,-119.7640117994076,79.381,79.463,539.1,18.31,-0.036641221374045796,0.004601226993865115,-0.0397643593519883,0.002954209748892156,-0.025899280575539696,0.117363344051447
2012-01-26,0.9643551523007128,29.585970200752985,-0.9624999999999996,-0.1644488969010228,0.2566035749184947,0.2311462973919626,128.17204318937337,-11.73708920187793,-215.8316676338469,-81.08957673052991,16.19490118866756,20.709869026322924,44.66388243356452,-1.597698600861107,-1.389729063379619,193.52837835228453,-4.06389969276762,-3.17022725747386,11.064630025316331,42.89073680202995,-29.91907058,-1.9616189308130496,46.50585739363994,-8.333333333333334,56.58449272107122,0.330822069576778,0.3401575148470432,39.45308423025328,48.912035736800654,0.352673657162366,29.91907058,71.39335730650005,-0.0299805218931302,0.0475259833815336,-0.0775065052746638,0.0,32.61648745519713,-9.985530822256708,7.064899616606546,3.236815119763794,7.191775050891117,-0.3671328671328671,62.128692346908615,-11.293092809115397,0.7585630743525479,1.016708437761069,0.0,0.0,-100.0,-195.78392621870864,-180.73089700996437,79.067,79.397,544.78,18.57001,-0.1283676703645007,-0.036641221374045796,0.004601226993865115,-0.0397643593519883,0.002954209748892156,-0.025899280575539696
2012-01-27,1.849056603773585,30.36545961856609,0.9327354260089684,0.1115113128761789,0.275410072070801,0.2696268275483959,130.12307671685647,-34.463276836158165,-268.9204229271006,-135.93749110318407,13.166984786831284,31.09091141121021,48.21730169683902,-1.9283323680604127,-1.597698600861107,176.36445979017577,-5.892490508497884,-3.559122007620149,11.265583932793682,37.43406812217084,92.07999287,-2.0586323922304754,52.86774781011267,-17.183098591549292,55.537392870860806,0.2998965873836606,0.3401804252782958,48.29914394275113,48.43280292368631,1.2353753340922755,92.07999287,75.98256405050005,-0.04912049997844,0.015310488928209,-0.0644309889066491,62.08955223880596,34.85422350612528,-1.8593559686145704,2.602771823995988,5.682551815032023,4.866769428510409,-0.0314685314685314,68.50876889922776,-4.72884937309628,0.6561797752808987,1.040449438202247,1.0,0.0,-37.91044776119404,-103.15789473684173,-66.5689149560102,78.772,78.902,537.56,18.53,0.06909090909090909,-0.1283676703645007,-0.036641221374045796,0.004601226993865115,-0.0397643593519883,0.002954209748892156
2012-01-28,1.849056603773585,31.089271220821114,-0.6499999999999989,-0.1872440632534835,0.3525442613069466,0.2671717021776751,119.09185618565812,-36.08815426997243,-260.8320758784219,-177.44125451366298,12.10665424268645,28.587176232023378,40.9827491443613,-2.3108332628593584,-1.9283323680604127,166.35665342567782,-5.575204371282242,-3.847133773857591,11.086116918709155,37.98523790673018,-0.25,-4.070278184480217,52.82650631351403,-21.06109324758842,54.25245737808292,0.3018196202531644,0.3218463951748644,39.62860107655853,47.66138429558204,0.0032595442877114,0.25,75.74506405050005,-0.124754582777198,-0.0313778683069266,-0.0933767144702714,33.13432835820896,31.741293532338304,-9.92492829234216,-3.661078234173085,5.682551815032023,4.867306249942611,-0.520979020979021,61.430527739516144,-22.299085282448534,0.6968616262482166,0.9950071326676172,0.0,0.0,-66.86567164179104,-192.17300405069872,-133.980582524271,78.772,78.902,537.56,18.53,-0.16496598639455773,0.06909090909090909,-0.1283676703645007,-0.036641221374045796,0.004601226993865115,-0.0397643593519883
2012-01-29,1.849056603773585,29.96851751193336,-0.6499999999999989,0.1141730020197098,0.3783113511582493,0.312962303820026,102.74976502707771,-41.54727793696274,-126.39502024976883,-188.2283307383556,19.253687153970635,26.262614712484776,46.26402515740149,-1.9019990933636173,-2.3108332628593584,174.3443703586953,-5.067394032474383,-4.021456667945704,10.726579825411664,37.4044987809919,9.45484643,-4.124352331606204,53.96262838962401,-20.86330935251799,52.87789364590676,0.3086765293882446,0.3071551690397788,50.53628836735626,47.3312634032146,0.1636814196911047,9.45484643,72.87434022700005,-0.1225630604901125,-0.0617729323679885,-0.0607901281221239,51.51515151515153,48.91301070405549,-6.265798276542803,-4.963438255357945,13.057396266406911,8.140833298823653,-0.1083916083916084,58.367640081530695,-32.99653124474302,0.6998587570621466,0.9668079096045192,0.0,0.0,-48.48484848484848,-98.74189858940132,-38.86925795052922,78.772,78.902,537.56,18.53,0.12016293279022405,-0.16496598639455773,0.06909090909090909,-0.1283676703645007,-0.036641221374045796,0.004601226993865115
2012-01-30,0.5706036745406824,28.927817639394725,1.0,0.1817564405111833,0.3862366352186979,0.2900035231450938,91.5471127324696,-35.10324483775809,-117.94558751361492,-197.98495484055064,18.788351863288387,25.62788322684361,46.95714674634484,-1.5329053403727049,-1.9019990933636173,157.38543616920322,-5.1228205376654525,-4.178794363619954,10.459112875613677,37.4193898638077,15.16,-5.7515999404673055,54.1831374805331,-17.57754800590841,51.599587936420576,0.293121693121693,0.302335096631362,58.67423609753876,47.91836959373037,0.356157540058941,15.16,70.51784121800006,-0.1151228494052607,-0.0795562380470792,-0.0355666113581814,53.93939393939395,46.19629127091815,0.5384761824493849,-2.21248103645428,17.542926387696582,12.09429148971184,-0.0769230769230769,58.388214289791335,-38.0857937442214,0.7516679021497404,0.9888806523350626,0.0,0.0,-46.06060606060605,-75.48757170172071,-6.920415224912228,78.774,79.134,535.34,19.39999,0.014545454545454639,0.12016293279022405,-0.16496598639455773,0.06909090909090909,-0.1283676703645007,-0.036641221374045796
2012-01-31,1.3922345483359746,29.40525006652784,-0.1652892561983472,0.1167612418996917,0.4061374249550074,0.2787138524111998,87.06855790073939,-40.82191780821918,-141.45969637299098,-183.11056058837943,15.338003601402947,32.304330434790266,44.78003151183138,-1.520726810506933,-1.5329053403727049,158.298557874477,-7.205830104185772,-4.611228040843642,10.664867369074848,37.12215707873632,-110.50333334,-6.772295156179246,48.63816734877682,-21.94403534609721,51.052427635412,0.2203169090514434,0.2876221623874138,49.55653924579843,48.24669804471769,3.762099668675933,110.50333334,70.77506118400005,-0.1277762111697825,-0.0956295624213137,-0.0321466487484688,45.45454545454546,50.30303030303031,1.4537033335890943,-0.3793888514325927,24.005683107297283,18.202001920466927,-0.3986013986013986,59.03738117770276,-4.875643557476973,0.6995273463875757,0.9466576637407154,1.0,0.0,-54.54545454545454,-94.1393206678179,-42.64705882352735,78.741,79.283,533.06,19.44,-0.05017921146953408,0.014545454545454639,0.12016293279022405,-0.16496598639455773,0.06909090909090909,-0.1283676703645007
2012-02-01,4.469534050179211,29.84858017743716,0.744680851063828,0.3573596598276234,0.4102775965561568,0.3592140292740344,79.3619988702834,-16.161616161616156,-46.78362573099411,-138.68320114915815,14.519279238583858,30.579963754559348,49.95594333998507,-1.172571211815962,-1.520726810506933,174.42246290432158,-6.458631054738049,-4.875142757114271,10.700062219262753,28.92897718474336,12.05880628,-7.43189773246079,49.95781030017304,-9.815950920245395,50.29440847592754,0.1676980198019802,0.2505419589227496,56.31239302793517,48.61060658775498,0.2650891000800964,12.05880628,67.26291990750005,-0.0898791662431399,-0.0937127636952557,0.0038335974521158,65.0,54.7979797979798,10.457914034005062,5.039262591286235,34.576159117547384,25.374922870847083,0.1993006993006993,60.96009215521244,-17.9496298006639,0.795691452397498,0.9596942321056284,0.0,0.0,-35.0,-20.634920634920544,91.20654396728136,78.623,78.847,528.53,18.55,0.10943396226415092,-0.05017921146953408,0.014545454545454639,0.12016293279022405,-0.16496598639455773,0.06909090909090909
