time,open,high,low,close
2006-08-25T13:30:00Z,441.54,441.54,441.54,441.54
2006-08-28T13:30:00Z,435.94,435.94,435.94,435.94
2006-08-29T13:30:00Z,433.36,433.36,433.36,433.36
2006-08-30T13:30:00Z,426.43,426.43,426.43,426.43
2006-08-31T13:30:00Z,423.25,423.25,423.25,423.25
2006-09-01T13:30:00Z,427.79,427.79,427.79,427.79
2006-09-05T13:30:00Z,432.16,432.16,432.16,432.16
2006-09-06T13:30:00Z,419.3,419.3,419.3,419.3
2006-09-07T13:30:00Z,419.74,419.74,419.74,419.74
2006-09-08T13:30:00Z,411.86,411.86,411.86,411.86
2006-09-11T13:30:00Z,398.99,398.99,398.99,398.99
2006-09-12T13:30:00Z,396.44,396.44,396.44,396.44
2006-09-13T13:30:00Z,403.15,403.15,403.15,403.15
2006-09-14T13:30:00Z,396.31,396.31,396.31,396.31
2006-09-15T13:30:00Z,396.31,396.31,396.31,396.31
2006-09-18T13:30:00Z,406.44,406.44,406.44,406.44
2006-09-19T13:30:00Z,399.78,399.78,399.78,399.78
2006-09-20T13:30:00Z,390.39,390.39,390.39,390.39
2006-09-21T13:30:00Z,396.08,396.08,396.08,396.08
2006-09-22T13:30:00Z,394.27,394.27,394.27,394.27
2006-09-25T13:30:00Z,394.87,394.87,394.87,394.87
2006-09-26T13:30:00Z,403.41,403.41,403.41,403.41
2006-09-27T13:30:00Z,409.58,409.58,409.58,409.58
2006-09-28T13:30:00Z,409.82,409.82,409.82,409.82
2006-09-29T13:30:00Z,411.38,411.38,411.38,411.38
2006-10-02T13:30:00Z,407.18,407.18,407.18,407.18
2006-10-03T13:30:00Z,393.86,393.86,393.86,393.86
2006-10-04T13:30:00Z,399.94,399.94,399.94,399.94
2006-10-05T13:30:00Z,405.56,405.56,405.56,405.56
2006-10-06T13:30:00Z,406.16,406.16,406.16,406.16
2006-10-09T13:30:00Z,400.95,400.95,400.95,400.95
2006-10-10T13:30:00Z,406.73,406.73,406.73,406.73
2006-10-11T13:30:00Z,401.46,401.46,401.46,401.46
2006-10-12T13:30:00Z,408.84,408.84,408.84,408.84
2006-10-13T13:30:00Z,414.44,414.44,414.44,414.44
2006-10-16T13:30:00Z,423.39,423.39,423.39,423.39
2006-10-17T13:30:00Z,420.58,420.58,420.58,420.58
2006-10-18T13:30:00Z,417.76,417.76,417.76,417.76
2006-10-19T13:30:00Z,425.35,425.35,425.35,425.35
2006-10-20T13:30:00Z,421.35,421.35,421.35,421.35
2006-10-23T13:30:00Z,422.13,422.13,422.13,422.13
2006-10-24T13:30:00Z,428.37,428.37,428.37,428.37
2006-10-25T13:30:00Z,435.84,435.84,435.84,435.84
2006-10-26T13:30:00Z,435.72,435.72,435.72,435.72
2006-10-27T13:30:00Z,431.89,431.89,431.89,431.89
2006-10-30T14:30:00Z,425.56,425.56,425.56,425.56
2006-10-31T14:30:00Z,429.74,429.74,429.74,429.74
2006-11-01T14:30:00Z,426.23,426.23,426.23,426.23
2006-11-02T14:30:00Z,427.02,427.02,427.02,427.02
2006-11-03T14:30:00Z,435.01,435.01,435.01,435.01
2006-11-06T14:30:00Z,439.53,439.53,439.53,439.53
2006-11-07T14:30:00Z,435.84,435.84,435.84,435.84
2006-11-08T14:30:00Z,443.56,443.56,443.56,443.56
2006-11-09T14:30:00Z,447.04,447.04,447.04,447.04
2006-11-10T14:30:00Z,442.98,442.98,442.98,442.98
2006-11-13T14:30:00Z,443.15,443.15,443.15,443.15
2006-11-14T14:30:00Z,444.52,444.52,444.52,444.52
2006-11-15T14:30:00Z,447.98,447.98,447.98,447.98
2006-11-16T14:30:00Z,435.33,435.33,435.33,435.33
2006-11-17T14:30:00Z,439.13,439.13,439.13,439.13
2006-11-20T14:30:00Z,437.21,437.21,437.21,437.21
2006-11-21T14:30:00Z,445.23,445.23,445.23,445.23
2006-11-22T14:30:00Z,442.73,442.73,442.73,442.73
2006-11-24T14:30:00Z,440.86,440.86,440.86,440.86
2006-11-27T14:30:00Z,439.49,439.49,439.49,439.49
2006-11-28T14:30:00Z,447.8,447.8,447.8,447.8
2006-11-29T14:30:00Z,460.59,460.59,460.59,460.59
2006-11-30T14:30:00Z,464.36,464.36,464.36,464.36
2006-12-01T14:30:00Z,466.54,466.54,466.54,466.54
2006-12-04T14:30:00Z,467.03,467.03,467.03,467.03
2006-12-05T14:30:00Z,468.58,468.58,468.58,468.58
2006-12-06T14:30:00Z,465.02,465.02,465.02,465.02
2006-12-07T14:30:00Z,462.69,462.69,462.69,462.69
2006-12-08T14:30:00Z,462.11,462.11,462.11,462.11
2006-12-11T14:30:00Z,461.52,461.52,461.52,461.52
2006-12-12T14:30:00Z,462.72,462.72,462.72,462.72
2006-12-13T14:30:00Z,467.58,467.58,467.58,467.58
2006-12-14T14:30:00Z,476.03,476.03,476.03,476.03
2006-12-15T14:30:00Z,470.36,470.36,470.36,470.36
2006-12-18T14:30:00Z,457.76,457.76,457.76,457.76
2006-12-19T14:30:00Z,464.83,464.83,464.83,464.83
2006-12-20T14:30:00Z,459.17,459.17,459.17,459.17
2006-12-21T14:30:00Z,456.56,456.56,456.56,456.56
2006-12-22T14:30:00Z,452.91,452.91,452.91,452.91
2006-12-26T14:30:00Z,453.71,453.71,453.71,453.71
2006-12-27T14:30:00Z,458.89,458.89,458.89,458.89
2006-12-28T14:30:00Z,459.85,459.85,459.85,459.85
2006-12-29T14:30:00Z,455.53,455.53,455.53,455.53
2007-01-03T14:30:00Z,438.8,438.8,438.8,438.8
2007-01-04T14:30:00Z,430.28,430.28,430.28,430.28
2007-01-05T14:30:00Z,433.57,433.57,433.57,433.57
2007-01-08T14:30:00Z,433.45,433.45,433.45,433.45
2007-01-09T14:30:00Z,428.78,428.78,428.78,428.78
2007-01-10T14:30:00Z,421.8,421.8,421.8,421.8
2007-01-11T14:30:00Z,418.58,418.58,418.58,418.58
2007-01-12T14:30:00Z,429.37,429.37,429.37,429.37
2007-01-16T14:30:00Z,424.61,424.61,424.61,424.61
2007-01-17T14:30:00Z,429.75,429.75,429.75,429.75
2007-01-18T14:30:00Z,426.58,426.58,426.58,426.58
2007-01-19T14:30:00Z,437.17,437.17,437.17,437.17
2007-01-22T14:30:00Z,434.67,434.67,434.67,434.67
2007-01-23T14:30:00Z,445.23,445.23,445.23,445.23
2007-01-24T14:30:00Z,447.53,447.53,447.53,447.53
2007-01-25T14:30:00Z,438.4,438.4,438.4,438.4
2007-01-26T14:30:00Z,439.16,439.16,439.16,439.16
2007-01-29T14:30:00Z,437.01,437.01,437.01,437.01
2007-01-30T14:30:00Z,446.17,446.17,446.17,446.17
2007-01-31T14:30:00Z,447.11,447.11,447.11,447.11
2007-02-01T14:30:00Z,451.95,451.95,451.95,451.95
2007-02-02T14:30:00Z,453.52,453.52,453.52,453.52
2007-02-05T14:30:00Z,452.63,452.63,452.63,452.63
2007-02-06T14:30:00Z,451.5,451.5,451.5,451.5
2007-02-07T14:30:00Z,448.1,448.1,448.1,448.1
2007-02-08T14:30:00Z,452.58,452.58,452.58,452.58
2007-02-09T14:30:00Z,450.58,450.58,450.58,450.58
2007-02-12T14:30:00Z,445.2,445.2,445.2,445.2
2007-02-13T14:30:00Z,450.95,450.95,450.95,450.95
2007-02-14T14:30:00Z,451.75,451.75,451.75,451.75
2007-02-15T14:30:00Z,447.19,447.19,447.19,447.19
2007-02-16T14:30:00Z,446.65,446.65,446.65,446.65
2007-02-20T14:30:00Z,443.31,443.31,443.31,443.31
2007-02-21T14:30:00Z,446.46,446.46,446.46,446.46
2007-02-22T14:30:00Z,450.72,450.72,450.72,450.72
2007-02-23T14:30:00Z,451.66,451.66,451.66,451.66
2007-02-26T14:30:00Z,454.23,454.23,454.23,454.23
2007-02-27T14:30:00Z,436.37,436.37,436.37,436.37
2007-02-28T14:30:00Z,436.83,436.83,436.83,436.83
2007-03-01T14:30:00Z,435.77,435.77,435.77,435.77
2007-03-02T14:30:00Z,428.92,428.92,428.92,428.92
2007-03-05T14:30:00Z,425.84,425.84,425.84,425.84
2007-03-06T14:30:00Z,433.57,433.57,433.57,433.57
2007-03-07T14:30:00Z,439.61,439.61,439.61,439.61
2007-03-08T14:30:00Z,441.34,441.34,441.34,441.34
2007-03-09T14:30:00Z,440.17,440.17,440.17,440.17
2007-03-12T13:30:00Z,438.58,438.58,438.58,438.58
2007-03-13T13:30:00Z,432.93,432.93,432.93,432.93
2007-03-14T13:30:00Z,438.98,438.98,438.98,438.98
2007-03-15T13:30:00Z,437.32,437.32,437.32,437.32
2007-03-16T13:30:00Z,433.25,433.25,433.25,433.25
2007-03-19T13:30:00Z,440.87,440.87,440.87,440.87
2007-03-20T13:30:00Z,443.7,443.7,443.7,443.7
2007-03-21T13:30:00Z,451.45,451.45,451.45,451.45
2007-03-22T13:30:00Z,459.35,459.35,459.35,459.35
2007-03-23T13:30:00Z,462.18,462.18,462.18,462.18
2007-03-26T13:30:00Z,465.79,465.79,465.79,465.79
2007-03-27T13:30:00Z,465.96,465.96,465.96,465.96
2007-03-28T13:30:00Z,464.96,464.96,464.96,464.96
2007-03-29T13:30:00Z,469.19,469.19,469.19,469.19
2007-03-30T13:30:00Z,463.37,463.37,463.37,463.37
2007-04-02T13:30:00Z,468.51,468.51,468.51,468.51
2007-04-03T13:30:00Z,470.45,470.45,470.45,470.45
2007-04-04T13:30:00Z,472.56,472.56,472.56,472.56
2007-04-05T13:30:00Z,474.05,474.05,474.05,474.05
2007-04-09T13:30:00Z,473.31,473.31,473.31,473.31
2007-04-10T13:30:00Z,479.94,479.94,479.94,479.94
2007-04-11T13:30:00Z,476.53,476.53,476.53,476.53
2007-04-12T13:30:00Z,483.33,483.33,483.33,483.33
2007-04-13T13:30:00Z,483.66,483.66,483.66,483.66
2007-04-16T13:30:00Z,487.18,487.18,487.18,487.18
2007-04-17T13:30:00Z,485.49,485.49,485.49,485.49
2007-04-18T13:30:00Z,482.24,482.24,482.24,482.24
2007-04-19T13:30:00Z,477.4,477.4,477.4,477.4
2007-04-20T13:30:00Z,487.55,487.55,487.55,487.55
2007-04-23T13:30:00Z,486.18,486.18,486.18,486.18
2007-04-24T13:30:00Z,483.7,483.7,483.7,483.7
2007-04-25T13:30:00Z,493.52,493.52,493.52,493.52
2007-04-26T13:30:00Z,493.85,493.85,493.85,493.85
2007-04-27T13:30:00Z,493.36,493.36,493.36,493.36
2007-04-30T13:30:00Z,487.5,487.5,487.5,487.5
2007-05-01T13:30:00Z,489.29,489.29,489.29,489.29
2007-05-02T13:30:00Z,492.77,492.77,492.77,492.77
2007-05-03T13:30:00Z,497.69,497.69,497.69,497.69
2007-05-04T13:30:00Z,497.19,497.19,497.19,497.19
2007-05-07T13:30:00Z,497.8,497.8,497.8,497.8
2007-05-08T13:30:00Z,498.65,498.65,498.65,498.65
2007-05-09T13:30:00Z,498.99,498.99,498.99,498.99
2007-05-10T13:30:00Z,488.99,488.99,488.99,488.99
2007-05-11T13:30:00Z,499.51,499.51,499.51,499.51
2007-05-14T13:30:00Z,501.33,501.33,501.33,501.33
2007-05-15T13:30:00Z,501.1,501.1,501.1,501.1
2007-05-16T13:30:00Z,503.76,503.76,503.76,503.76
2007-05-17T13:30:00Z,510.21,510.21,510.21,510.21
2007-05-18T13:30:00Z,518.85,518.85,518.85,518.85
2007-05-21T13:30:00Z,522.77,522.77,522.77,522.77
2007-05-22T13:30:00Z,518.29,518.29,518.29,518.29
2007-05-23T13:30:00Z,519.75,519.75,519.75,519.75
2007-05-24T13:30:00Z,511.7,511.7,511.7,511.7
2007-05-25T13:30:00Z,518.85,518.85,518.85,518.85
2007-05-29T13:30:00Z,514.42,514.42,514.42,514.42
2007-05-30T13:30:00Z,524.83,524.83,524.83,524.83
2007-05-31T13:30:00Z,520.75,520.75,520.75,520.75
2007-06-01T13:30:00Z,526.52,526.52,526.52,526.52
2007-06-04T13:30:00Z,532.86,532.86,532.86,532.86
2007-06-05T13:30:00Z,531.08,531.08,531.08,531.08
2007-06-06T13:30:00Z,525.29,525.29,525.29,525.29
2007-06-07T13:30:00Z,515.12,515.12,515.12,515.12
2007-06-08T13:30:00Z,519.05,519.05,519.05,519.05
2007-06-11T13:30:00Z,522.51,522.51,522.51,522.51
2007-06-12T13:30:00Z,516.19,516.19,516.19,516.19
2007-06-13T13:30:00Z,526.06,526.06,526.06,526.06
2007-06-14T13:30:00Z,535.96,535.96,535.96,535.96
2007-06-15T13:30:00Z,542.71,542.71,542.71,542.71
2007-06-18T13:30:00Z,544.49,544.49,544.49,544.49
2007-06-19T13:30:00Z,543.14,543.14,543.14,543.14
2007-06-20T13:30:00Z,527.2,527.2,527.2,527.2
2007-06-21T13:30:00Z,537.56,537.56,537.56,537.56
2007-06-22T13:30:00Z,532.83,532.83,532.83,532.83
2007-06-25T13:30:00Z,528.7,528.7,528.7,528.7
2007-06-26T13:30:00Z,520.72,520.72,520.72,520.72
2007-06-27T13:30:00Z,528.65,528.65,528.65,528.65
2007-06-28T13:30:00Z,526.84,526.84,526.84,526.84
2007-06-29T13:30:00Z,529.71,529.71,529.71,529.71
2007-07-02T13:30:00Z,537.12,537.12,537.12,537.12
2007-07-03T13:30:00Z,541.35,541.35,541.35,541.35
2007-07-05T13:30:00Z,541.3,541.3,541.3,541.3
2007-07-06T13:30:00Z,546.86,546.86,546.86,546.86
2007-07-09T13:30:00Z,553.36,553.36,553.36,553.36
2007-07-10T13:30:00Z,549.02,549.02,549.02,549.02
2007-07-11T13:30:00Z,552.08,552.08,552.08,552.08
2007-07-12T13:30:00Z,564.18,564.18,564.18,564.18
2007-07-13T13:30:00Z,568.44,568.44,568.44,568.44
2007-07-16T13:30:00Z,561.27,561.27,561.27,561.27
2007-07-17T13:30:00Z,556.44,556.44,556.44,556.44
2007-07-18T13:30:00Z,567.84,567.84,567.84,567.84
2007-07-19T13:30:00Z,573.17,573.17,573.17,573.17
2007-07-20T13:30:00Z,570.66,570.66,570.66,570.66
2007-07-23T13:30:00Z,573.97,573.97,573.97,573.97
2007-07-24T13:30:00Z,557.05,557.05,557.05,557.05
2007-07-25T13:30:00Z,566.75,566.75,566.75,566.75
2007-07-26T13:30:00Z,545.95,545.95,545.95,545.95
2007-07-27T13:30:00Z,532.45,532.45,532.45,532.45
2007-07-30T13:30:00Z,538.58,538.58,538.58,538.58
2007-07-31T13:30:00Z,533.45,533.45,533.45,533.45
2007-08-01T13:30:00Z,533.95,533.95,533.95,533.95
2007-08-02T13:30:00Z,528.97,528.97,528.97,528.97
2007-08-03T13:30:00Z,510.28,510.28,510.28,510.28
2007-08-06T13:30:00Z,514.81,514.81,514.81,514.81
2007-08-07T13:30:00Z,525.84,525.84,525.84,525.84
2007-08-08T13:30:00Z,537.07,537.07,537.07,537.07
2007-08-09T13:30:00Z,518.74,518.74,518.74,518.74
2007-08-10T13:30:00Z,525.02,525.02,525.02,525.02
2007-08-13T13:30:00Z,520.82,520.82,520.82,520.82
2007-08-14T13:30:00Z,516.96,516.96,516.96,516.96
2007-08-15T13:30:00Z,505.67,505.67,505.67,505.67
2007-08-16T13:30:00Z,500.83,500.83,500.83,500.83
2007-08-17T13:30:00Z,518.61,518.61,518.61,518.61
2007-08-20T13:30:00Z,520.91,520.91,520.91,520.91
2007-08-21T13:30:00Z,513.41,513.41,513.41,513.41
2007-08-22T13:30:00Z,518.73,518.73,518.73,518.73
2007-08-23T13:30:00Z,522.16,522.16,522.16,522.16
2007-08-24T13:30:00Z,533.09,533.09,533.09,533.09
2007-08-27T13:30:00Z,528.82,528.82,528.82,528.82
2007-08-28T13:30:00Z,515.61,515.61,515.61,515.61
2007-08-29T13:30:00Z,531.89,531.89,531.89,531.89
2007-08-30T13:30:00Z,531.55,531.55,531.55,531.55
2007-08-31T13:30:00Z,536.35,536.35,536.35,536.35
2007-09-04T13:30:00Z,547.71,547.71,547.71,547.71
2007-09-05T13:30:00Z,546.87,546.87,546.87,546.87
2007-09-06T13:30:00Z,550.38,550.38,550.38,550.38
2007-09-07T13:30:00Z,542.21,542.21,542.21,542.21
2007-09-10T13:30:00Z,538.8,538.8,538.8,538.8
2007-09-11T13:30:00Z,548.47,548.47,548.47,548.47
2007-09-12T13:30:00Z,552.83,552.83,552.83,552.83
2007-09-13T13:30:00Z,557.44,557.44,557.44,557.44
2007-09-14T13:30:00Z,558.6,558.6,558.6,558.6
2007-09-17T13:30:00Z,558.83,558.83,558.83,558.83
2007-09-18T13:30:00Z,576.14,576.14,576.14,576.14
2007-09-19T13:30:00Z,580.56,580.56,580.56,580.56
2007-09-20T13:30:00Z,581.65,581.65,581.65,581.65
2007-09-21T13:30:00Z,584.92,584.92,584.92,584.92
2007-09-24T13:30:00Z,580.8,580.8,580.8,580.8
2007-09-25T13:30:00Z,575.8,575.8,575.8,575.8
2007-09-26T13:30:00Z,576.9,576.9,576.9,576.9
2007-09-27T13:30:00Z,582.05,582.05,582.05,582.05
2007-09-28T13:30:00Z,579.47,579.47,579.47,579.47
2007-10-01T13:30:00Z,587.3,587.3,587.3,587.3
2007-10-02T13:30:00Z,579.86,579.86,579.86,579.86
2007-10-03T13:30:00Z,574.23,574.23,574.23,574.23
2007-10-04T13:30:00Z,576.43,576.43,576.43,576.43
2007-10-05T13:30:00Z,576.43,579.55,573.72,578.05
2007-10-08T13:30:00Z,578.05,578.05,571.5,573.48
2007-10-09T13:30:00Z,573.48,584.55,573.48,583.94
2007-10-10T13:30:00Z,583.94,592.74,577.22,590.26
2007-10-11T13:30:00Z,590.26,600.12,582.55,588.48
2007-10-12T13:30:00Z,588.48,595.26,588.48,593.12
2007-10-15T13:30:00Z,593.12,603.04,593.12,599.49
2007-10-16T13:30:00Z,599.49,603.57,598.03,601.29
2007-10-17T13:30:00Z,601.29,604.13,591.76,598.21
2007-10-18T13:30:00Z,598.21,601.45,595.34,600.81
2007-10-19T13:30:00Z,600.81,600.81,573.93,574.74
2007-10-22T13:30:00Z,574.74,574.74,559.37,567.3
2007-10-23T13:30:00Z,567.3,576.1,564.52,573.2
2007-10-24T13:30:00Z,573.2,579.5,567.73,578.24
2007-10-25T13:30:00Z,578.24,584.15,574.72,581.78
2007-10-26T13:30:00Z,581.78,591.59,581.78,588.3
2007-10-29T13:30:00Z,588.3,595.34,588.3,592.45
2007-10-30T13:30:00Z,592.45,592.45,573.67,574.68
2007-10-31T13:30:00Z,574.68,587.7,574.68,585.46
2007-11-01T13:30:00Z,585.46,585.83,568,569.87
2007-11-02T13:30:00Z,569.87,577.53,566.05,575.56
2007-11-05T14:30:00Z,575.56,577.15,567.62,573.33
2007-11-06T14:30:00Z,573.33,589.44,573.33,589.04
2007-11-07T14:30:00Z,589.04,589.04,569.9,570.18
2007-11-08T14:30:00Z,570.18,586.2,568.54,578.79
2007-11-09T14:30:00Z,578.79,578.79,565.74,566.75
2007-11-12T14:30:00Z,566.75,566.75,544.91,545.46
2007-11-13T14:30:00Z,545.46,558.03,539.16,557.87
2007-11-14T14:30:00Z,557.87,567.49,553.22,555.52
2007-11-15T14:30:00Z,555.52,556.72,538.4,542.73
2007-11-16T14:30:00Z,542.73,555.09,542.73,551.95
2007-11-19T14:30:00Z,551.95,553.5,542.55,544.27
2007-11-20T14:30:00Z,544.27,565.87,544.27,561.68
2007-11-21T14:30:00Z,561.68,562.54,551.34,552.19
2007-11-23T14:30:00Z,552.19,562.4,552.14,561.95
2007-11-26T14:30:00Z,561.95,566.19,545.5,546.28
2007-11-27T14:30:00Z,546.28,546.28,531.54,543.67
2007-11-28T14:30:00Z,543.67,554.81,543.67,552.87
2007-11-29T14:30:00Z,552.87,563.06,552.83,558.53
2007-11-30T14:30:00Z,558.53,563.62,557.03,562.13
2007-12-03T14:30:00Z,562.13,565.75,557.57,563.83
2007-12-04T14:30:00Z,563.83,563.83,557.76,558.92
2007-12-05T14:30:00Z,558.92,573.25,558.92,569.24
2007-12-06T14:30:00Z,569.24,584.42,568.45,583.15
2007-12-07T14:30:00Z,583.15,585.25,578.24,581.9
2007-12-10T14:30:00Z,581.9,588.13,581.9,585.86
2007-12-11T14:30:00Z,585.86,591.25,572.49,573.97
2007-12-12T14:30:00Z,573.97,592.59,573.97,587.72
2007-12-13T14:30:00Z,587.72,592.12,581.76,591.59
2007-12-14T14:30:00Z,591.59,591.59,582.47,582.59
2007-12-17T14:30:00Z,582.59,582.59,567.24,570.5
2007-12-18T14:30:00Z,570.5,580.43,567.39,578.72
2007-12-19T14:30:00Z,578.72,585.7,578,581.28
2007-12-20T14:30:00Z,581.28,586.91,579.2,586.66
2007-12-21T14:30:00Z,586.66,601.95,586.66,600.67
2007-12-24T14:30:00Z,600.67,604.82,599.79,604.04
2007-12-26T14:30:00Z,604.04,612.71,603.99,611.17
2007-12-27T14:30:00Z,611.17,611.94,604.81,604.81
2007-12-28T14:30:00Z,604.81,612.29,604.81,610.8
2007-12-31T14:30:00Z,610.8,610.8,602.37,603.04
2008-01-02T14:30:00Z,603.04,610.6,602.84,606.81
2008-01-03T14:30:00Z,606.81,613.59,606.81,610.01
2008-01-04T14:30:00Z,610.01,610.01,593.36,594.11
2008-01-07T14:30:00Z,594.11,599.11,581.2,587.29
2008-01-08T14:30:00Z,587.29,595.3,577.94,579.86
2008-01-09T14:30:00Z,579.86,589.36,577.05,588.43
2008-01-10T14:30:00Z,588.43,588.43,576.74,585.33
2008-01-11T14:30:00Z,585.33,586.88,574.8,576.81
2008-01-14T14:30:00Z,576.81,587.04,576.81,585.6
2008-01-15T14:30:00Z,585.6,585.6,564,564.92
2008-01-16T14:30:00Z,564.92,564.92,542.38,547.53
2008-01-17T14:30:00Z,547.53,556.88,524.91,526.41
2008-01-18T14:30:00Z,526.41,534.14,512.9,528.5
2008-01-22T14:30:00Z,528.5,528.5,498.88,514.07
2008-01-23T14:30:00Z,514.07,517.35,481.48,516.9
2008-01-24T14:30:00Z,516.9,535.78,516.9,533.32
2008-01-25T14:30:00Z,533.32,544.54,522.13,525.48
2008-01-28T14:30:00Z,525.48,535.62,518.58,534.6
2008-01-29T14:30:00Z,534.6,541.61,533.15,537.09
2008-01-30T14:30:00Z,537.09,548.61,532.62,535.39
2008-01-31T14:30:00Z,535.39,537.96,521.66,537.15
2008-02-01T14:30:00Z,537.15,544.48,534.33,540.81
2008-02-04T14:30:00Z,540.81,544.4,535.21,541.3
2008-02-05T14:30:00Z,541.3,541.3,521,521
2008-02-06T14:30:00Z,521,527.09,511.3,512.79
2008-02-07T14:30:00Z,512.79,523.56,507.87,518.83
2008-02-08T14:30:00Z,518.83,527.15,518.54,525.39
2008-02-11T14:30:00Z,525.39,538.45,522.35,538.36
2008-02-12T14:30:00Z,538.36,549.02,533.8,539.27
2008-02-13T14:30:00Z,539.27,552.6,539.27,551.51
2008-02-14T14:30:00Z,551.51,559.38,550.72,551.35
2008-02-15T14:30:00Z,551.35,551.76,541.22,550.12
2008-02-19T14:30:00Z,550.12,568.33,550.12,563.61
2008-02-20T14:30:00Z,563.61,574.72,559.24,572.18
2008-02-21T14:30:00Z,572.18,572.5,558.48,560.21
2008-02-22T14:30:00Z,560.21,565.82,552.58,564.8
2008-02-25T14:30:00Z,564.8,580.67,564.8,578.89
