time,open,high,low,close
2011-08-28T22:00:00Z,85.41,87.69,85.39,87.49
2011-08-29T22:00:00Z,87.62,89.16,86.49,88.54
2011-08-30T22:00:00Z,88.62,89.51,87.69,88.64
2011-08-31T22:00:00Z,88.71,89.88,88.25,88.69
2011-09-01T22:00:00Z,88.66,88.96,85.46,86.48
2011-09-04T22:00:00Z,85.78,85.82,83.53,83.65
2011-09-05T22:00:00Z,83.5,86.58,83.33,86.37
2011-09-06T22:00:00Z,86.46,90.28,86.2,89.94
2011-09-07T22:00:00Z,89.84,90.2,88.53,88.69
2011-09-08T22:00:00Z,88.56,89.46,85.68,86.86
2011-09-11T22:00:00Z,86.13,88.94,85.03,88.81
2011-09-12T22:00:00Z,88.73,90.5,87.84,89.75
2011-09-13T22:00:00Z,89.87,90.22,88.24,88.64
2011-09-14T22:00:00Z,89.02,90.27,88.18,89.12
2011-09-15T22:00:00Z,89.43,89.89,87.25,87.95
2011-09-18T22:00:00Z,86.93,87.45,84.98,85.84
2011-09-19T22:00:00Z,85.58,87.65,85.56,86.46
2011-09-20T22:00:00Z,86.45,87.96,84.69,84.71
2011-09-21T22:00:00Z,84.55,84.93,79.7,80.35
2011-09-22T22:00:00Z,80.8,81.71,77.58,79.87
2011-09-25T22:00:00Z,79.63,81.55,77.17,81.39
2011-09-26T22:00:00Z,81.35,84.74,80.95,83.56
2011-09-27T22:00:00Z,83.35,84.59,80.53,80.61
2011-09-28T22:00:00Z,79.92,83.96,79.87,82.76
2011-09-29T22:00:00Z,83.01,83.19,78.51,78.51
2011-10-02T22:00:00Z,77.95,79.6,76.24,76.24
2011-10-03T22:00:00Z,76.24,78.32,75,78.06
2011-10-04T22:00:00Z,77.83,79.88,76.97,79.66
2011-10-05T22:00:00Z,79.53,82.86,79.11,82.4
2011-10-06T22:00:00Z,82.25,83.97,81.4,82.69
2011-10-09T22:00:00Z,83.62,86.06,83.36,85.62
2011-10-10T22:00:00Z,85.33,86.61,84.02,85.17
2011-10-11T22:00:00Z,85.01,86.55,84.57,85.03
2011-10-12T22:00:00Z,85.02,85.58,83.43,84.57
2011-10-13T22:00:00Z,84.3,87.6,84.03,87.22
2011-10-16T22:00:00Z,87.2,88.38,86.14,86.41
2011-10-17T22:00:00Z,86.45,89.2,85.79,88.42
2011-10-18T22:00:00Z,88.33,89.66,86.04,86.04
2011-10-19T22:00:00Z,86.24,87.09,84.25,86.45
2011-10-20T22:00:00Z,86.28,88.86,85.98,87.41
2011-10-23T22:00:00Z,88.19,91.85,87.53,91.59
2011-10-24T22:00:00Z,91.48,94.56,91.13,92.49
2011-10-25T22:00:00Z,92.5,93.88,90.04,90.71
2011-10-26T22:00:00Z,90.94,94.22,90.94,93.79
2011-10-27T22:00:00Z,93.78,93.85,92.05,93.34
2011-10-30T22:00:00Z,92.54,93.49,91.4,92.46
2011-10-31T22:00:00Z,92.75,92.85,89.21,91.38
2011-11-01T22:00:00Z,90.99,93.74,90.99,92.69
2011-11-02T22:00:00Z,92.14,94.57,90.92,94.14
2011-11-03T22:00:00Z,94,94.91,92.9,94.32
2011-11-06T22:00:00Z,94.63,96.08,93.26,95.78
2011-11-07T22:00:00Z,95.76,97.05,95.27,96.93
2011-11-08T22:00:00Z,96.94,97.8,94.6,95.79
2011-11-09T22:00:00Z,95.75,98.19,95.12,97.56
2011-11-10T22:00:00Z,97.56,99.12,97.37,99.12
2011-11-13T22:00:00Z,99.13,99.16,97.26,98.21
2011-11-14T22:00:00Z,98.17,99.83,97.65,99.35
2011-11-15T22:00:00Z,99.32,102.87,98.46,101.83
2011-11-16T22:00:00Z,101.82,103.35,98.39,98.73
2011-11-17T22:00:00Z,98.74,100.27,96.73,97.61
2011-11-20T22:00:00Z,97.62,97.76,95.28,97.01
2011-11-21T22:00:00Z,96.98,98.67,96.57,97.85
2011-11-22T22:00:00Z,97.83,97.88,95.38,95.78
2011-11-23T22:00:00Z,95.78,97.28,95.78,97
2011-11-24T22:00:00Z,96.33,97.52,95.03,97.1
2011-11-27T22:00:00Z,98.32,100.71,97.17,97.77
2011-11-28T22:00:00Z,97.76,100.12,97.26,99.41
2011-11-29T22:00:00Z,99.42,101.7,98.95,100.38
2011-11-30T22:00:00Z,100.39,101.11,98.92,100.05
2011-12-01T22:00:00Z,100.04,101.52,99.79,101.08
2011-12-04T22:00:00Z,101.09,102.41,100.28,100.58
2011-12-05T22:00:00Z,100.57,101.39,100.24,101.17
2011-12-06T22:00:00Z,101.16,101.92,99.72,100.61
2011-12-07T22:00:00Z,100.61,101.68,97.74,97.97
2011-12-08T22:00:00Z,97.95,99.88,97.42,99.78
2011-12-11T22:00:00Z,99.78,99.8,97.61,97.86
2011-12-12T22:00:00Z,97.85,101.21,97.67,100.17
2011-12-13T22:00:00Z,100.18,100.35,94.26,95.05
2011-12-14T22:00:00Z,95.06,96.15,93.53,93.53
2011-12-15T22:00:00Z,93.52,94.94,92.74,94.04
2011-12-18T22:00:00Z,92.89,94.61,92.8,94.21
2011-12-19T22:00:00Z,94.23,97.58,94.23,97.58
2011-12-20T22:00:00Z,97.59,99.21,96.84,98.94
2011-12-21T22:00:00Z,98.94,100,98.55,99.49
2011-12-22T22:00:00Z,99.47,100.2,99.37,99.74
2011-12-26T22:00:00Z,99.64,101.73,99.4,101.23
2011-12-27T22:00:00Z,101.24,101.66,99.15,99.44
2011-12-28T22:00:00Z,99.44,99.88,98.33,99.73
2011-12-29T22:00:00Z,99.73,100.13,98.65,98.86
2012-01-01T22:00:00Z,98.86,98.86,98.86,98.86
2012-01-02T22:00:00Z,100.2,103.13,100.2,102.96
2012-01-03T22:00:00Z,102.97,103.66,101.91,103.23
2012-01-04T22:00:00Z,103.24,103.71,101.28,101.28
2012-01-05T22:00:00Z,101.29,102.77,100.91,101.87
2012-01-08T22:00:00Z,100.94,102.02,100.14,101.3
2012-01-09T22:00:00Z,101.29,103.38,101.28,102.16
2012-01-10T22:00:00Z,102.17,102.44,100.59,101.26
2012-01-11T22:00:00Z,101.24,103.17,98.75,99.45
2012-01-12T22:00:00Z,99.46,100.39,97.96,99.28
2012-01-15T22:00:00Z,99.01,99.95,99.01,99.82
2012-01-16T22:00:00Z,99.76,101.17,99.56,101.1
2012-01-17T22:00:00Z,101.08,102.21,100.04,101.27
2012-01-18T22:00:00Z,101.25,102.21,100.15,100.72
2012-01-19T22:00:00Z,100.71,100.88,98.05,98.36
2012-01-22T22:00:00Z,97.98,100.21,97.63,99.87
2012-01-23T22:00:00Z,99.86,100.16,98.29,99.07
2012-01-24T22:00:00Z,99.08,100.36,97.58,99.76
2012-01-25T22:00:00Z,99.77,101.36,99.26,99.84
2012-01-26T22:00:00Z,99.83,100.59,99.31,99.68
2012-01-29T22:00:00Z,98.96,99.59,98.46,98.94
2012-01-30T22:00:00Z,98.95,101.25,97.9,98.29
2012-01-31T22:00:00Z,98.28,99.45,97.23,97.31
2012-02-01T22:00:00Z,97.3,97.96,95.47,96.54
2012-02-02T22:00:00Z,96.55,98,96.05,97.8
2012-02-05T22:00:00Z,97.27,97.64,96.41,97.08
2012-02-06T22:00:00Z,97.08,99.08,95.87,98.76
2012-02-07T22:00:00Z,98.77,100.04,98.13,99.09
2012-02-08T22:00:00Z,99.08,100.52,99.02,100.11
2012-02-09T22:00:00Z,100.12,100.2,97.84,99.34
2012-02-12T22:00:00Z,99.96,101.11,99.71,101.03
2012-02-13T22:00:00Z,101.02,102.16,100.67,101.27
2012-02-14T22:00:00Z,101.29,102.87,100.99,102.24
2012-02-15T22:00:00Z,102.23,102.97,101.2,102.63
2012-02-16T22:00:00Z,102.64,104.26,102.59,104.26
2012-02-19T22:00:00Z,105.22,105.77,104.83,105.24
2012-02-20T22:00:00Z,105.27,106.45,104.67,105.92
2012-02-21T22:00:00Z,105.93,106.68,105.65,106.06
2012-02-22T22:00:00Z,106.04,108.68,105.53,108.58
2012-02-23T22:00:00Z,108.59,109.92,107.99,109.67
2012-02-26T22:00:00Z,109.33,109.63,107.3,107.77
2012-02-27T22:00:00Z,107.78,108.69,106.33,106.49
2012-02-28T22:00:00Z,106.48,107.4,104.88,106.85
2012-02-29T22:00:00Z,106.84,110.52,106.58,108.79
2012-03-01T22:00:00Z,108.8,109,105.85,106.55
2012-03-04T22:00:00Z,107.08,107.37,105.54,107.08
2012-03-05T22:00:00Z,107.09,107.3,104.55,104.89
2012-03-06T22:00:00Z,104.88,106.52,104.38,106.16
2012-03-07T22:00:00Z,106.17,107.17,105.9,106.81
2012-03-08T22:00:00Z,106.8,108.17,106.16,107.39
2012-03-11T22:00:00Z,107.09,107.14,105.41,106.54
2012-03-12T22:00:00Z,106.53,107.32,105.7,106.71
2012-03-13T22:00:00Z,106.72,106.99,105.15,106.04
2012-03-14T22:00:00Z,106.05,106.67,104.35,105.99
2012-03-15T22:00:00Z,105.99,107.82,105.68,107.69
2012-03-18T22:00:00Z,107.68,108.67,107.08,108.3
2012-03-19T22:00:00Z,108.28,108.29,105.73,106.37
2012-03-20T22:00:00Z,106.38,107.61,106.1,106.8
2012-03-21T22:00:00Z,106.81,107.1,104.54,105.56
2012-03-22T22:00:00Z,105.54,108.21,105.19,105.55
2012-03-25T22:00:00Z,106.84,107.3,106.23,107.13
2012-03-26T22:00:00Z,107.1,107.7,106.56,106.76
2012-03-27T22:00:00Z,106.75,106.91,104.73,105.56
2012-03-28T22:00:00Z,105.55,105.67,102.16,103.2
2012-03-29T22:00:00Z,103.19,104.1,102.81,102.94
2012-04-01T22:00:00Z,103.24,105.44,102.1,104.91
2012-04-02T22:00:00Z,104.9,105.15,103.63,104.06
2012-04-03T22:00:00Z,104.05,104.09,101.12,101.99
2012-04-04T22:00:00Z,101.98,103.38,101.4,103.22
2012-04-05T22:00:00Z,103.22,103.22,103.22,103.22
2012-04-08T22:00:00Z,102.39,102.55,100.84,102.21
2012-04-09T22:00:00Z,102.19,102.94,100.71,101
2012-04-10T22:00:00Z,101.02,103.11,100.88,103.02
2012-04-11T22:00:00Z,103.02,104.68,102.9,104.09
2012-04-12T22:00:00Z,104.09,104.33,103.09,103.33
2012-04-15T22:00:00Z,103.16,103.82,102.31,103.56
2012-04-16T22:00:00Z,103.57,105.48,103.13,104.68
2012-04-17T22:00:00Z,104.7,104.92,102.67,103.19
2012-04-18T22:00:00Z,103.17,103.64,102.16,103
2012-04-19T22:00:00Z,103.01,104.65,102.88,104.05
2012-04-22T22:00:00Z,103.79,103.89,101.86,103.06
2012-04-23T22:00:00Z,103.05,104.07,102.82,103.75
2012-04-24T22:00:00Z,103.74,104.55,103.14,103.97
2012-04-25T22:00:00Z,103.96,104.89,103.89,104.02
2012-04-26T22:00:00Z,104.03,104.97,103.77,104.75
2012-04-29T22:00:00Z,104.77,105.13,103.91,104.86
2012-04-30T22:00:00Z,104.87,106.4,104.42,105.98
2012-05-01T22:00:00Z,105.99,106.02,104.96,105.36
2012-05-02T22:00:00Z,105.34,105.39,102.4,102.61
2012-05-03T22:00:00Z,102.6,102.69,97.55,98.5
2012-05-06T22:00:00Z,97.94,98.16,95.39,97.93
2012-05-07T22:00:00Z,97.92,98.09,95.56,97.34
2012-05-08T22:00:00Z,97.33,97.35,95.24,96.78
2012-05-09T22:00:00Z,96.75,98.02,96.46,96.82
2012-05-10T22:00:00Z,96.82,97.51,95.98,95.98
2012-05-13T22:00:00Z,95.6,95.71,94.06,94.32
2012-05-14T22:00:00Z,94.31,95.79,93.44,93.63
2012-05-15T22:00:00Z,93.64,94.5,92.22,93.07
2012-05-16T22:00:00Z,93.08,94.21,92.5,93.1
2012-05-17T22:00:00Z,93.08,93.21,91.29,91.6
2012-05-20T22:00:00Z,91.57,93.32,91.17,92.95
2012-05-21T22:00:00Z,92.94,93.27,91.23,91.5
2012-05-22T22:00:00Z,91.51,91.69,89.32,90.55
2012-05-23T22:00:00Z,90.54,91.49,89.85,90.81
2012-05-24T22:00:00Z,90.82,91.29,90.23,90.72
2012-05-27T22:00:00Z,91.01,91.96,91.01,91.13
2012-05-28T22:00:00Z,91.14,92.15,90.28,90.86
2012-05-29T22:00:00Z,90.85,90.88,87.31,87.52
2012-05-30T22:00:00Z,87.5,88.25,85.9,86.5
2012-05-31T22:00:00Z,86.49,86.57,82.34,83.25
2012-06-03T22:00:00Z,83.33,84.36,81.24,84.07
2012-06-04T22:00:00Z,84.06,84.89,83.36,84.11
2012-06-05T22:00:00Z,84.16,86.24,84.07,85.43
2012-06-06T22:00:00Z,85.44,86.99,83.48,83.57
2012-06-07T22:00:00Z,83.58,84.62,82.03,84.44
2012-06-10T22:00:00Z,84.44,86.61,81.38,81.43
2012-06-11T22:00:00Z,81.3,83.68,81.3,83.42
2012-06-12T22:00:00Z,83.42,83.97,82.18,82.76
2012-06-13T22:00:00Z,82.76,84.69,82.62,84.64
2012-06-14T22:00:00Z,84.62,85.07,83.76,84.31
2012-06-17T22:00:00Z,85.59,85.8,82.38,83.31
2012-06-18T22:00:00Z,83.3,84.71,82.64,84.31
2012-06-19T22:00:00Z,84.3,84.69,80.9,81.13
2012-06-20T22:00:00Z,81.14,81.16,77.96,78.21
2012-06-21T22:00:00Z,78.22,80.34,77.59,80.09
2012-06-24T22:00:00Z,80.08,80.65,78.06,79.21
2012-06-25T22:00:00Z,79.2,79.65,78.4,79.44
2012-06-26T22:00:00Z,79.4,80.84,78.71,80.44
2012-06-27T22:00:00Z,80.47,80.82,77.31,78.46
2012-06-28T22:00:00Z,78.44,85.28,78.31,84.99
2012-07-01T22:00:00Z,84.88,84.89,82.14,83.56
2012-07-02T22:00:00Z,83.64,87.99,83.36,87.69
2012-07-03T22:00:00Z,87.74,87.74,86.53,87.04
2012-07-04T22:00:00Z,87.02,88.95,86.53,86.77
2012-07-05T22:00:00Z,86.66,87.07,84.07,84.09
2012-07-08T22:00:00Z,85.76,85.91,83.69,85.75
2012-07-09T22:00:00Z,83.99,86.46,83.9,83.9
2012-07-10T22:00:00Z,86.18,86.34,84.28,86.02
2012-07-11T22:00:00Z,85.79,87.57,85.62,85.64
2012-07-12T22:00:00Z,85.79,87.57,85.62,87.05
2012-07-15T22:00:00Z,87.13,88.44,86.45,88.14
2012-07-16T22:00:00Z,88.18,89.44,87.45,89.04
2012-07-17T22:00:00Z,89.12,89.99,88.62,89.94
2012-07-18T22:00:00Z,90.03,92.91,89.89,92.24
2012-07-19T22:00:00Z,92.48,92.6,90.96,91.57
2012-07-22T22:00:00Z,91.48,91.6,87.96,88.06
2012-07-23T22:00:00Z,87.9,89.05,87.48,88.12
2012-07-24T22:00:00Z,88.18,89.32,86.9,88.97
2012-07-25T22:00:00Z,88.99,90.44,88.1,89.35
2012-07-26T22:00:00Z,89.38,90.42,89.17,90.12
2012-07-29T22:00:00Z,90.08,90.82,89.37,89.5
2012-07-30T22:00:00Z,89.59,90.27,87.35,87.9
2012-07-31T22:00:00Z,87.98,89.44,87.54,88.64
2012-08-01T22:00:00Z,88.85,89.59,86.96,87.22
2012-08-02T22:00:00Z,87.22,91.67,87.22,91.34
2012-08-05T22:00:00Z,91.37,92.3,90.66,92.04
2012-08-06T22:00:00Z,92.03,94.38,91.81,93.45
2012-08-07T22:00:00Z,93.42,94.69,92.86,93.39
2012-08-08T22:00:00Z,93.41,94.18,93.1,93.52
2012-08-09T22:00:00Z,93.46,93.73,91.75,93.33
2012-08-12T22:00:00Z,93.33,94.11,92.09,92.75
2012-08-13T22:00:00Z,92.67,93.89,92.59,93.28
2012-08-14T22:00:00Z,93.23,94.87,92.71,94.26
2012-08-15T22:00:00Z,94.19,95.72,93.96,95.12
2012-08-16T22:00:00Z,95.2,96.26,95.01,96.14
2012-08-19T22:00:00Z,96.14,96.5,95.05,95.89
2012-08-20T22:00:00Z,96.18,97.82,96.09,97.06
2012-08-21T22:00:00Z,96.93,97.51,96.3,97.25
2012-08-22T22:00:00Z,97.31,98.26,95.79,95.89
2012-08-23T22:00:00Z,96.04,97.14,95.43,96.07
2012-08-26T22:00:00Z,96.16,97.69,94.44,95.68
2012-08-27T22:00:00Z,95.62,96.51,95.17,96.12
2012-08-28T22:00:00Z,96.04,96.34,94.78,95.17
2012-08-29T22:00:00Z,95.21,95.57,93.99,94.74
2012-08-30T22:00:00Z,94.7,96.89,94.54,96.41
2012-09-02T22:00:00Z,96.5,97.25,96.05,97.01
2012-09-03T22:00:00Z,96.88,97.35,95,95.6
2012-09-04T22:00:00Z,95.5,96,94.29,96
2012-09-05T22:00:00Z,95.96,97.64,94.62,94.65
2012-09-06T22:00:00Z,94.7,96.7,94.15,96.32
2012-09-09T22:00:00Z,96.21,96.6,95.4,96.24
2012-09-10T22:00:00Z,96.22,97.28,96.11,96.83
2012-09-11T22:00:00Z,96.81,98.03,96.69,97.06
2012-09-12T22:00:00Z,96.87,98.55,96.55,98.06
2012-09-13T22:00:00Z,98.01,100.39,98.01,98.97
2012-09-16T22:00:00Z,99.06,99.48,94.72,96.54
2012-09-17T22:00:00Z,96.59,97.19,95.13,95.44
2012-09-18T22:00:00Z,95.45,96.15,91.28,91.32
2012-09-19T22:00:00Z,92.06,93.07,90.99,92.89
2012-09-20T22:00:00Z,92.91,93.81,92.64,93.05
2012-09-23T22:00:00Z,93.14,93.24,91.1,92.06
2012-09-24T22:00:00Z,92.1,93.17,90.66,90.79
2012-09-25T22:00:00Z,90.77,91.31,88.98,90.08
2012-09-26T22:00:00Z,90.09,92.37,89.92,92.24
2012-09-27T22:00:00Z,92.31,92.69,91.44,92.01
2012-09-30T22:00:00Z,92.1,93.3,91.29,92.37
2012-10-01T22:00:00Z,92.37,92.9,91.61,91.61
2012-10-02T22:00:00Z,91.62,91.8,87.74,87.99
2012-10-03T22:00:00Z,88,91.81,87.94,91.51
2012-10-04T22:00:00Z,91.47,91.67,89.04,89.9
2012-10-07T22:00:00Z,89.99,89.99,88.24,89.69
2012-10-08T22:00:00Z,89.61,92.88,89.33,92.19
2012-10-09T22:00:00Z,92.25,93.63,91.08,91.27
2012-10-10T22:00:00Z,91.24,92.91,91.12,92.34
2012-10-11T22:00:00Z,92.4,92.6,91.19,91.6
2012-10-14T22:00:00Z,91.58,92.17,89.82,91.75
2012-10-15T22:00:00Z,91.74,92.29,91.39,91.99
2012-10-16T22:00:00Z,92.09,92.82,91.58,91.97
2012-10-17T22:00:00Z,91.99,92.55,90.7,92.05
2012-10-18T22:00:00Z,92.44,93.46,90.27,90.5
2012-10-21T22:00:00Z,90.59,91.25,88.6,89.08
2012-10-22T22:00:00Z,89.1,89.26,85.81,86.45
2012-10-23T22:00:00Z,86.57,87.45,84.98,85.6
2012-10-24T22:00:00Z,85.61,86.71,85.28,85.92
2012-10-25T22:00:00Z,86,86.32,85.03,86.15
2012-10-28T22:00:00Z,86.19,86.31,84.72,85.26
2012-10-29T22:00:00Z,85.23,86.21,85.12,85.63
2012-10-30T22:00:00Z,85.71,87.16,85.64,86
2012-10-31T22:00:00Z,86.04,87.37,85.95,86.83
2012-11-01T22:00:00Z,86.89,87.02,84.69,84.81
2012-11-04T22:00:00Z,84.66,85.87,84.39,85.76
2012-11-05T22:00:00Z,85.75,89.19,85.45,88.41
2012-11-06T22:00:00Z,88.41,88.78,84.1,84.54
2012-11-07T22:00:00Z,84.53,85.67,84.27,85
2012-11-08T22:00:00Z,85.01,86.74,84.16,86.05
2012-11-11T22:00:00Z,86.18,86.48,85.31,85.56
2012-11-12T22:00:00Z,85.57,85.92,84.61,85.29
2012-11-13T22:00:00Z,85.3,86.63,84.96,86.37
2012-11-14T22:00:00Z,86.36,86.8,84.71,85.32
2012-11-15T22:00:00Z,85.34,87.34,85.3,87.09
2012-11-18T22:00:00Z,86.93,89.77,86.93,89.18
2012-11-19T22:00:00Z,89.2,89.26,86.21,87.3
2012-11-20T22:00:00Z,87.27,87.85,86.41,87.65
2012-11-21T22:00:00Z,87.65,87.75,87.06,87.1
2012-11-22T22:00:00Z,87.1,88.49,86.76,88.26
2012-11-25T22:00:00Z,88.19,88.25,87.31,87.77
2012-11-26T22:00:00Z,87.76,88.22,86.86,87.35
2012-11-27T22:00:00Z,87.34,87.35,85.4,86.6
2012-11-28T22:00:00Z,86.61,88.66,86.58,87.71
2012-11-29T22:00:00Z,87.72,88.96,87.5,88.94
2012-12-02T22:00:00Z,88.78,90.3,88.69,88.9
2012-12-03T22:00:00Z,88.91,89.15,87.62,88.37
2012-12-04T22:00:00Z,88.36,89.02,87.5,87.88
2012-12-05T22:00:00Z,87.87,88.2,85.71,86.44
2012-12-06T22:00:00Z,86.43,86.87,85.81,85.99
2012-12-09T22:00:00Z,85.96,86.75,85.36,85.65
2012-12-10T22:00:00Z,85.64,86.33,85.24,85.67
2012-12-11T22:00:00Z,85.66,87.65,85.66,86.75
2012-12-12T22:00:00Z,86.73,86.94,85.84,86.09
2012-12-13T22:00:00Z,86.1,86.88,86.09,86.86
2012-12-16T22:00:00Z,86.83,87.66,86.51,87.44
2012-12-17T22:00:00Z,87.42,88.14,87.25,87.88
2012-12-18T22:00:00Z,87.89,90.3,87.89,89.64
2012-12-19T22:00:00Z,89.64,90.51,89.3,89.98
2012-12-20T22:00:00Z,89.99,90.05,87.99,88.88
2012-12-23T22:00:00Z,88.59,88.83,88.23,88.74
2012-12-25T22:00:00Z,89.15,91.27,89.08,91.07
2012-12-26T22:00:00Z,91.06,91.41,90.08,91.1
2012-12-27T22:00:00Z,91.1,91.47,90.36,90.67
2012-12-30T22:00:00Z,90.4,91.96,90.03,91.73
2013-01-01T22:00:00Z,91.71,93.81,91.59,92.96
2013-01-02T22:00:00Z,92.95,93.27,92.53,92.85
2013-01-03T22:00:00Z,92.86,93.13,91.56,93.06
2013-01-06T22:00:00Z,93.18,93.31,92.47,93.26
2013-01-07T22:00:00Z,93.25,93.77,92.7,93.13
2013-01-08T22:00:00Z,93.12,93.61,92.72,93.15
2013-01-09T22:00:00Z,93.16,94.67,93.11,93.87
2013-01-10T22:00:00Z,93.86,94.08,92.68,93.7
2013-01-13T22:00:00Z,93.59,94.26,92.98,94.19
2013-01-14T22:00:00Z,94.17,94.42,93.26,93.39
2013-01-15T22:00:00Z,93.4,94.33,93.13,94.2
2013-01-16T22:00:00Z,94.19,96.01,93.83,95.21
2013-01-17T22:00:00Z,95.22,95.64,94.95,95.3
2013-01-20T22:00:00Z,95.85,96.86,95.42,95.42
2013-01-21T22:00:00Z,96.65,96.89,94.99,96.64
2013-01-22T22:00:00Z,95.51,96.65,95.15,95.53
2013-01-23T22:00:00Z,95.96,96.53,95.47,95.95
2013-01-24T22:00:00Z,95.96,96.53,95.47,96.01
2013-01-27T22:00:00Z,95.85,96.79,95.51,96.49
2013-01-28T22:00:00Z,96.52,97.79,96.33,97.29
2013-01-29T22:00:00Z,97.3,98.21,97.3,98
2013-01-30T22:00:00Z,97.99,98.02,96.87,97.39
2013-01-31T22:00:00Z,97.4,98.11,96.54,97.56
2013-02-03T22:00:00Z,97.65,97.72,95.92,96.11
2013-02-04T22:00:00Z,96.1,97.05,95.94,96.66
2013-02-05T22:00:00Z,96.67,96.96,95.08,96.75
2013-02-06T22:00:00Z,96.76,97.19,95.58,95.85
2013-02-07T22:00:00Z,95.84,96.54,95.3,95.76
2013-02-10T22:00:00Z,95.77,97.06,95,96.99
2013-02-11T22:00:00Z,96.98,97.76,96.71,97.47
2013-02-12T22:00:00Z,97.48,98.07,96.66,97.15
2013-02-13T22:00:00Z,97.13,97.67,96.8,97.28
2013-02-14T22:00:00Z,97.3,97.45,95.24,95.94
2013-02-17T22:00:00Z,95.95,95.96,95.28,95.53
2013-02-18T22:00:00Z,95.45,96.7,95.35,96.66
2013-02-19T22:00:00Z,96.65,97.46,94.28,94.77
2013-02-20T22:00:00Z,94.77,94.88,92.68,92.95
2013-02-21T22:00:00Z,92.94,93.45,92.48,93.31
2013-02-24T22:00:00Z,93.18,94.43,92.08,92.08
2013-02-25T22:00:00Z,92.06,93.4,92.05,92.64
2013-02-26T22:00:00Z,92.63,93.35,92.22,92.83
2013-02-27T22:00:00Z,92.82,93.15,91.6,91.74
2013-02-28T22:00:00Z,91.73,91.94,90.08,90.9
2013-03-03T22:00:00Z,90.75,90.88,89.39,90.25
2013-03-04T22:00:00Z,90.23,90.96,90.07,90.74
2013-03-05T22:00:00Z,90.73,91.14,89.59,90.39
2013-03-06T22:00:00Z,90.41,91.69,90.25,91.43
2013-03-07T22:00:00Z,91.42,92,90.86,91.84
2013-03-10T22:00:00Z,91.57,92.12,90.92,91.96
2013-03-11T22:00:00Z,91.93,93.42,91.63,92.57
2013-03-12T22:00:00Z,92.61,93.37,91.94,92.44
2013-03-13T22:00:00Z,92.46,93.22,92.04,93.12
2013-03-14T22:00:00Z,93.15,93.81,93.03,93.52
2013-03-17T22:00:00Z,93.11,93.91,91.8,93.86
2013-03-18T22:00:00Z,93.82,94.06,92.03,92.03
2013-03-19T22:00:00Z,92.42,93.57,92.42,93.37
2013-03-20T22:00:00Z,93.35,93.46,91.87,92.4
2013-03-21T22:00:00Z,92.32,93.91,92.32,93.84
2013-03-24T22:00:00Z,93.59,95.62,93.59,94.65
2013-03-25T22:00:00Z,94.78,96.42,94.7,96.18
2013-03-26T22:00:00Z,96.17,96.81,95.61,96.67
2013-03-27T22:00:00Z,96.63,97.32,96.29,97.19
2013-03-31T22:00:00Z,97.35,97.67,95.96,96.96
2013-04-01T22:00:00Z,96.97,97.41,95.95,96.89
2013-04-02T22:00:00Z,96.92,96.92,94.22,94.49
2013-04-03T22:00:00Z,94.46,94.8,92.17,93.35
2013-04-04T22:00:00Z,93.32,93.54,91.95,92.99
2013-04-07T22:00:00Z,92.91,93.72,92.49,93.5
2013-04-08T22:00:00Z,93.45,94.45,92.89,93.95
2013-04-09T22:00:00Z,93.94,94.79,93.44,94.53
2013-04-10T22:00:00Z,94.5,94.61,93.09,93.47
2013-04-11T22:00:00Z,93.44,93.49,90.31,90.83
2013-04-14T22:00:00Z,90.9,90.9,87.24,87.37
2013-04-15T22:00:00Z,87.33,88.94,86.1,88.84
2013-04-16T22:00:00Z,88.85,89.03,86.15,86.35
2013-04-17T22:00:00Z,86.32,88.48,85.66,88.32
2013-04-18T22:00:00Z,88.34,88.77,87.59,87.94
2013-04-21T22:00:00Z,88.16,89.45,87.73,89.33
2013-04-22T22:00:00Z,89.26,89.55,87.86,89.53
2013-04-23T22:00:00Z,89.52,91.69,89.25,91.58
2013-04-24T22:00:00Z,91.55,93.84,91.14,93.23
2013-04-25T22:00:00Z,93.22,93.55,92.1,92.86
2013-04-28T22:00:00Z,92.73,94.66,92.5,94.34
2013-04-29T22:00:00Z,94.38,94.59,92.87,93.03
2013-04-30T22:00:00Z,93.05,93.23,90.15,90.94
2013-05-01T22:00:00Z,90.93,94.21,90.68,93.97
2013-05-02T22:00:00Z,93.95,96,93.59,95.46
2013-05-05T22:00:00Z,95.54,97.11,94.88,95.8
2013-05-06T22:00:00Z,95.78,96.24,94.96,95.5
2013-05-07T22:00:00Z,95.51,96.73,95.27,96.57
2013-05-08T22:00:00Z,96.57,96.74,95.39,96.17
2013-05-09T22:00:00Z,96.12,96.22,93.4,95.91
2013-05-12T22:00:00Z,95.75,95.75,94.51,94.87
2013-05-13T22:00:00Z,94.89,95.63,93.88,94.18
2013-05-14T22:00:00Z,94.12,94.42,92.17,94.3
2013-05-15T22:00:00Z,94.33,95.53,93.3,95.14
2013-05-16T22:00:00Z,95.15,96.41,94.82,95.89
2013-05-19T22:00:00Z,95.92,97.08,95.26,96.61
2013-05-20T22:00:00Z,96.87,97.2,95.75,95.92
2013-05-21T22:00:00Z,95.88,96.16,94.04,94.07
2013-05-22T22:00:00Z,94.12,94.42,92.25,94.41
2013-05-23T22:00:00Z,94.33,94.37,93.07,93.82
2013-05-26T22:00:00Z,93.86,93.86,93.27,93.63
