time,open,high,low,close,Plot,Plot,Plot,Plot,Basis,Upper,Lower,Plot,24H Volume,Accumulation/Distribution,Advance Decline Line,Plot,ADR_B,Aroon Up,Aroon Down,ADR,ADX,ATR,Plot,Plot,Bollinger Bands %B,Bollinger Bands Width,BBPower,MF,Chaikin Oscillator,Chande MO,Plot
2011-09-04T00:00:00Z,8.89,8.89,8.89,8.89,6.025,11.075,6.025,11.075,NaN,NaN,NaN,8.663385733284082,NaN,233.2540408469244,398.1693669980492,0.1612158522508657,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.92548931131435,-60.86956521739128,1
2011-09-06T00:00:00Z,8,8,8,8,6.025,11.075,6.025,11.075,NaN,NaN,NaN,8.561853237133214,NaN,233.2540408469244,393.64749034990274,0.32493483927019984,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,110.61112332879516,-67.51824817518246,1
2011-09-07T00:00:00Z,8.5,8.5,8.5,8.5,6.00785,11.075,6.00785,11.075,NaN,NaN,NaN,8.490484005159912,NaN,233.2540408469244,400.8706415350489,8.228915662650602,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.796923076923079,NaN,96.74514421514684,-53.511705685618715,1
2011-09-08T00:00:00Z,7.98,7.98,7.4,7.4,6.00785,11.075,6.00785,11.075,NaN,NaN,NaN,8.19957508410246,NaN,226.39404084692438,398.4988345941715,0.30719557195571956,3.5,14.285714285714286,64.28571428571429,0.44428571428571395,NaN,0.7928571428571428,NaN,-1,NaN,NaN,-3.7030769230769227,NaN,80.09495783091373,-60.734463276836145,1
2011-09-13T00:00:00Z,5.8,6,5.65,5.97,6.00785,11.075,6.00785,11.075,NaN,NaN,NaN,7.562102344008297,NaN,274.75890053321,397.1183010144777,3.0952380952380953,8,7.142857142857143,57.142857142857146,0.46928571428571253,NaN,0.8612244897959184,NaN,0.485714285714286,NaN,NaN,-6.412637362637364,NaN,81.39097713473527,-61.96990424076606,1
2011-09-14T00:00:00Z,5.58,5.72,5.52,5.53,6.00785,11.075,6.00785,11.075,NaN,NaN,NaN,6.772960829498294,NaN,219.7275152752104,401.48178586033197,2.7984886649874054,3.5,7.142857142857143,50,0.43357142857142783,NaN,0.8318513119533529,NaN,-0.2499999999999989,NaN,NaN,-5.822260596546314,NaN,57.01200089195919,-61.655172413793096,1
2011-09-15T00:00:00Z,5.12,5.24,5,5.13,5.812665385,11.075,5.812665385,11.075,NaN,NaN,NaN,6.028980340748202,NaN,226.40591487521027,406.3070922847523,3.122448979591837,3.5,7.142857142857143,100,0.4507142857142874,NaN,0.8102905039566848,NaN,0.04166666666666574,NaN,NaN,-5.850509082753982,NaN,43.98081949337262,-50.79646017699114,1
2011-09-16T00:00:00Z,4.82,4.87,4.8,4.85,5.5643988465,11.075,5.5643988465,11.075,NaN,NaN,NaN,5.465692355701318,NaN,243.51191778949556,407.19519835632605,1.0377867746288798,3.5,7.142857142857143,100,0.4557142857142873,NaN,0.7759840393883503,NaN,0.4285714285714177,NaN,NaN,-5.507579213789128,NaN,40.09444444000775,-59.019264448336266,1
2011-09-17T00:00:00Z,4.87,4.87,4.87,4.87,5.48995896185,11.075,5.48995896185,11.075,NaN,NaN,NaN,5.126689524298883,NaN,243.51191778949556,407.19519835632605,1.0377867746288798,3.5,7.142857142857143,92.85714285714286,0.4557142857142855,NaN,0.7219851794320397,NaN,NaN,NaN,NaN,-4.660782183247823,NaN,34.859614241812324,-79.09270216962524,1
2011-09-18T00:00:00Z,4.87,4.92,4.81,4.92,5.431963065665,10.94215,5.431963065665,10.94215,8.3675,13.277375252997778,3.457624747002221,4.96801676251665,NaN,363.32471778949554,407.19519835632605,1.0377867746288798,3.5,7.142857142857143,85.71428571428571,0.3921428571428569,NaN,0.678271952329751,NaN,0.4545454545454516,0.1489218338189865,1.1735584709884144,-4.019241871355278,0.5658754283909477,67.6712915023858,-77.69080234833659,1
2011-09-19T00:00:00Z,4.9,4.9,4.9,4.9,5.3707667590985,10.94215,5.3707667590985,10.94215,8.067499999999999,13.054370260995372,3.0806297390046264,4.913095408226107,NaN,363.32471778949554,402.2526715300386,0.27756653992395436,3.5,28.571428571428573,78.57142857142857,0.39214285714285513,NaN,0.6312525271633402,NaN,NaN,0.18241604110152146,1.2362863987593116,-3.385064461161665,0.5491873724911325,74.94231479058533,-73.1132075471698,1
2011-09-20T00:00:00Z,4.92,5.66,4.92,5.66,5.3707667590985,10.907934999999998,5.3707667590985,10.907934999999998,7.766,12.565997499999352,2.9660025000006485,5.069909614877791,NaN,452.60542846949556,399.34224402960257,0.6141479099678456,3.5,21.428571428571427,71.42857142857143,0.4449999999999976,NaN,0.6404487752231016,NaN,1,0.2806248857420984,1.2361569662630316,-2.338626680995713,0.6029460650570281,99.51138546206829,-63.111111111111114,1
2011-09-21T00:00:00Z,5.7,5.79,5.66,5.66,5.3437210748697845,10.6121415,5.3437210748697845,10.6121415,7.464,11.988039787623444,2.9399602123765565,5.297553188826235,NaN,434.97610608949554,393.15491674975675,0.19928966061562747,3.5,14.285714285714286,64.28571428571429,0.2357142857142822,NaN,0.6039881484214514,NaN,-0.3076923076923082,0.3006206748075847,1.2122293107243953,-1.2402514408534673,0.5661442700764473,94.90654948294144,-51.1764705882353,1
2011-09-22T00:00:00Z,5.68,5.72,5.68,5.72,5.2953489673828065,9.15592735,5.2953489673828065,9.15592735,7.165000000000001,11.30370752771925,3.026292472280751,5.510308568295153,NaN,478.75452846949554,385.42348738643716,0.12192434814542784,3.5,7.142857142857143,57.142857142857146,0.1757142857142826,NaN,0.5651318521056334,NaN,1,0.32542859210006697,1.1552568116452895,-1.1116440921601152,0.5896481902168476,98.3243828412131,-12.315270935960594,1
2011-09-23T00:00:00Z,5.7,5.72,5.7,5.72,5.247814070644526,8.258036934335001,5.247814070644526,8.258036934335001,6.866,10.482027654761511,3.249972345238488,5.640217047526573,NaN,499.43456527949553,388.4156339698235,1.6855855855855857,8,14.285714285714286,50,0.1771428571428535,NaN,0.5261938626695167,NaN,1,0.34153882251274126,1.0533142017947894,-0.938552078994384,0.5998827462635151,97.3640188508503,11.949685534591165,1
2011-09-24T00:00:00Z,5.7,5.76,5.68,5.68,5.211032663580073,8.258036934335001,5.211032663580073,8.258036934335001,6.625,9.862817165931395,3.3871828340686054,5.68745778256333,NaN,408.8474989494955,388.4156339698235,1.6855855855855857,3.5,7.142857142857143,42.857142857142854,0.18285714285713972,NaN,0.494322872478837,NaN,-0.25000000000000555,0.3540683504393985,0.9774542387717418,-0.7759017819951861,0.4462894200210116,59.296710763351825,44.71544715447155,1
2011-09-25T00:00:00Z,6.05,6.05,6.05,6.05,5.206929397222066,8.258036934335001,5.206929397222066,8.258036934335001,6.427499999999999,9.276260256673075,3.5787397433269237,5.775158106083834,NaN,408.8474989494955,388.4156339698235,1.6855855855855857,3.5,7.142857142857143,35.714285714285715,0.1828571428571406,NaN,0.4854426673017772,NaN,NaN,0.43374310823177825,0.8864287068605446,-0.09934438456730277,0.4409540644468661,38.33311102179772,90.90909090909096,1
2011-09-26T00:00:00Z,6.06,6.06,4.8,4.8,5.206929397222066,8.258036934335001,5.206929397222066,8.258036934335001,6.2675,9.104441134391056,3.430558865608945,5.60494330315729,NaN,369.2690356094955,393.0632139852724,2.493087557603687,2,100,28.571428571428573,0.23142857142857043,60.069138100324,0.540768191065936,NaN,-1,0.2413587504142914,0.9052863611937951,-0.9680094724862602,0.38253814334026237,13.679117244634938,-2.7450980392156987,1
2011-09-27T00:00:00Z,4.85,4.92,4.85,4.92,5.206929397222066,7.9292332409015,5.206929397222066,7.9292332409015,6.1025,8.848412416665905,3.3565875833340955,5.3476351062210465,NaN,393.62353560949555,399.4464026899259,5.240816326530612,2,92.85714285714286,21.428571428571427,0.21142857142857086,59.63956198814342,0.510713320275512,NaN,1,0.2846799495819689,0.8999303290998459,-1.7740081192739368,0.28979666936172876,10.098995495374254,0,1
2011-09-28T00:00:00Z,4.9,4.91,4.82,4.82,5.206929397222066,7.91030991681135,5.206929397222066,7.91030991681135,5.8995,8.381688349017864,3.4173116509821355,5.085160228887638,NaN,310.57020980949557,393.4817632978986,0.24273434302087596,1.25,85.71428571428571,14.285714285714286,0.2035714285714283,59.25643965720205,0.4813766545415468,NaN,-0.8888888888888911,0.2825507479262948,0.8414910921325076,-1.5420069593776589,0.09293847170525635,-18.709748474357355,-2.9629629629629664,1
2011-09-29T00:00:00Z,4.81,4.82,4.81,4.82,5.178560377517397,7.436278925130216,5.178560377517397,7.436278925130216,5.696,7.803144038740594,3.5888559612594046,4.921130204388367,NaN,357.53470980949555,397.81358807301973,2.480278422273782,1.25,78.57142857142857,7.142857142857143,0.18714285714285772,58.90630724777732,0.4477068935028649,NaN,1,0.29213570978195447,0.7398679911308268,-1.4088631080379939,0.1414415911150271,-13.851007509760507,-43.29896907216495,1
2011-10-03T00:00:00Z,4.85,4.87,4.83,4.87,5.145704339765658,5.714295660234342,5.145704339765658,5.714295660234342,5.539499999999999,7.387974776674005,3.6910252233259935,4.8615517358102585,NaN,388.11065980949553,382.67255269109813,0.10549132947976879,2,71.42857142857143,71.42857142857143,0.1849999999999996,58.47989379981786,0.41929925825266023,NaN,0.5000000000000111,0.31890475097403204,0.6673796467818417,-1.1533112354611381,0.17433953915641573,-0.8754468869926768,-39.69849246231157,1
2011-10-04T00:00:00Z,4.86,5.3,4.8,4.98,5.145704339765658,5.714295660234342,5.145704339765658,5.714295660234342,5.3635,6.629458530126468,4.097541469873533,4.877783568100906,NaN,348.20460554309585,385.2254415212884,1.1311589174184593,2,64.28571428571429,64.28571428571429,0.22071428571428608,57.22733629934559,0.42506359694889884,NaN,0.2400000000000002,0.34853374305962115,0.4720643349031295,-0.6256953446809757,0.1118447600692375,-8.18505781816998,-36.27450980392153,1
2011-10-05T00:00:00Z,4.92,6.25,4.8,4.92,5.145704339765658,5.779979484789817,5.145704339765658,5.779979484789817,5.2395000000000005,6.106113524011672,4.372886475988329,4.904776132042292,NaN,253.30722623275102,389.3290382574261,2.659367396593674,2,100,57.142857142857146,0.31642857142857217,54.48131526730109,0.4982733400239775,-2.051058823529411,0,0.31566177358911285,0.3308000855087972,0.450832561702021,0.02371981329586482,-40.625877723473195,-38.09523809523808,1
2011-10-06T00:00:00Z,4.88,4.99,4.8,4.8,5.145704339765658,5.807981536310836,5.145704339765658,5.807981536310836,5.181000000000001,5.999068456793134,4.362931543206868,4.8954031050312405,NaN,82.46367686275102,394.97068030562446,5.106854838709677,2,92.85714285714286,50,0.3299999999999992,51.93143859468833,0.47625381573655057,-1.868441176470589,-0.4210526315789469,0.26713440248415216,0.31579558262618534,-0.6664292328268386,-0.15419377835149173,-104.56317178214513,-40.3669724770642,1
2011-10-07T00:00:00Z,4.8,4.81,4.59,4.61,5.009816617320248,5.830183382679752,5.009816617320248,5.830183382679752,5.135000000000002,5.972627602219435,4.297372397780568,4.820340487959284,NaN,5.030949590024164,390.7459335855849,0.43824511206485456,1.25,85.71428571428571,100,0.2928571428571427,49.7884795287394,0.45794997175536833,-1.6914411764705886,-0.8636363636363623,0.1866149118003476,0.32624249356160995,-0.8797964852801483,-0.16765374978269687,-145.85128059454718,-71.99999999999997,1
2011-10-08T00:00:00Z,4.57,4.57,3.99,3.99,4.429834955588223,5.830183382679752,4.429834955588223,5.830183382679752,5.078000000000002,6.05310204594178,4.102897954058224,4.592444581678165,NaN,-50.969050409975836,390.7459335855849,0.43824511206485456,1.25,78.57142857142857,100,0.32500000000000107,48.39260981726389,0.4695249737728421,-1.58720588235294,-1,-0.05789032774984289,0.3840496439313815,-1.3912541302401262,-0.2207600949145728,-167.3008450546619,-59.12408759124084,1
2011-10-09T00:00:00Z,3.89,3.89,3.89,3.89,4.295851460029401,5.8441485399705995,4.295851460029401,5.8441485399705995,5.030000000000003,6.131580682473961,3.928419317526045,4.3142926920302465,NaN,-50.969050409975836,390.7459335855849,0.43824511206485456,1.25,71.42857142857143,100,0.3221428571428575,47.18991956899323,0.4431303327890677,-1.5894999999999992,NaN,-0.017438267635449853,0.4380042475045557,-1.8610749687772516,-0.23989515906196363,-160.8664991470123,-76.29629629629628,1
2011-10-10T00:00:00Z,3.99,4.51,3.99,4.51,4.295851460029401,5.8441485399705995,4.295851460029401,5.8441485399705995,5.012,6.135006678519736,3.888993321480263,4.222616032117575,NaN,81.53094959002416,397.6509495365454,10.832684824902724,2,64.28571428571429,92.85714285714286,0.357857142857144,45.027080729846915,0.4557638804469914,-1.625382352941176,1,0.2764928697210872,0.44812716620899307,-1.0523499732376447,-0.11912640364957953,-101.45094862597271,-16.577540106951897,1
2011-10-11T00:00:00Z,3.98,4.1,3.98,4.1,4.295851460029401,5.8441485399705995,4.295851460029401,5.8441485399705995,4.971,6.162249763903393,3.779750236096607,4.189170895230095,NaN,159.6109495900239,399.3764270725547,1.1915204678362572,2,57.142857142857146,85.71428571428571,0.36071428571428754,43.03018416991201,0.46106646041506344,-1.5916764705882347,1,0.13441755608581338,0.4792797279836624,-1.2791571199179814,-0.15456192238530284,-43.07813717409536,-31.578947368421073,1
2011-10-12T00:00:00Z,3.95,3.99,3.93,3.93,4.295851460029401,5.8441485399705995,4.295851460029401,5.8441485399705995,4.922499999999999,6.197409800730987,3.647590199269012,4.141292643473973,NaN,80.08742459002389,405.1415258259468,4.001642036124795,1.25,50,78.57142857142857,0.365000000000002,41.236845231357165,0.4402759989568446,-1.5620294117647058,-0.3333333333333333,0.11075677689867333,0.5179928088292484,-1.2249918170725542,-0.20561228337983495,-40.585096155227774,-39.16666666666667,1
2011-10-13T00:00:00Z,3.93,3.97,3.93,3.97,4.2637071429252895,5.87629285707471,4.2637071429252895,5.87629285707471,4.837999999999999,6.130092875918723,3.5459071240812756,4.0693114817883815,NaN,189.70919059002267,403.7824604031178,0.6270783847980997,1.25,42.857142857142854,71.42857142857143,0.2778571428571439,39.57160193127053,0.41168485617421285,-1.508911764705882,1,0.16411083282894026,0.5341433964112128,-1.0728501289193328,-0.18806888507354244,-0.9960087243066766,-43.34763948497856,1
2011-10-14T00:00:00Z,4.05,4.05,4.05,4.05,4.234336428632761,5.905663571367239,4.234336428632761,5.905663571367239,4.757499999999999,6.035246062408302,3.4797539375916964,4.024202847336923,NaN,189.70919059002267,409.1525847307398,4.6654205607476635,1.25,35.714285714285715,64.28571428571429,0.27285714285714313,37.86756322140953,0.3879930807331976,-1.3966176470588234,NaN,0.22314530217901843,0.5371502101558815,-0.7481572533594285,-0.16603273421697123,15.290073290552556,-37.02127659574471,1
2011-10-17T00:00:00Z,3.92,3.92,3.92,3.92,4.212902785769485,5.905663571367239,4.212902785769485,5.905663571367239,4.6674999999999995,5.914590614189646,3.420409385810353,3.990540994688543,NaN,189.70919059002267,404.2444543749176,0.23337413300693594,2,28.571428571428573,57.142857142857146,0.26642857142857235,36.476283514479846,0.36956500353796917,-1.3296764705882356,NaN,0.20030245136368002,0.5343719825129714,-0.8641347885937964,-0.2002140183090808,20.56255472476292,-37.28813559322035,1
2011-10-20T00:00:00Z,2.22,2.29,2.22,2.24,2.6806125071925364,5.905663571367239,2.6806125071925364,5.905663571367239,4.4935,6.039828231650665,2.947171768349335,3.5950377860631715,NaN,163.14961973287993,407.90371986461946,1.406275140788415,3.5,21.428571428571427,100,0.2707142857142859,36.984825950330986,0.4645960747138285,-1.4915294117647053,0.28571428571428664,-0.2286615978014083,0.6882511323692734,-3.590686961651826,-0.22645845650091176,12.399383245597846,-61.55844155844158,1
2011-10-21T00:00:00Z,2.22,2.27,2.22,2.27,2.6395512564732826,5.905663571367239,2.6395512564732826,5.905663571367239,4.3229999999999995,6.049871159061928,2.5961288409380714,3.0730726244333835,NaN,204.61296039287993,413.8956499214919,6.442542787286063,8,14.285714285714286,92.85714285714286,0.27142857142857135,37.45704392647847,0.43498206937712647,-1.6652647058823526,1,-0.09442767030611342,0.7989225811066057,-3.102017395701565,-0.1422394285476104,21.12556846452142,-52.76073619631905,1
2011-10-24T00:00:00Z,2.99,2.99,2.92,2.92,2.6395512564732826,5.905663571367239,2.6395512564732826,5.905663571367239,4.1665,5.803964808782157,2.529035191217843,2.7681085240409153,NaN,140.0729603928799,419.0591731209155,4.2979094076655056,3.5,7.142857142857143,85.71428571428571,0.24071428571428521,36.54443605970471,0.455340492993046,-1.7011764705882353,-1,0.11938113316552189,0.7860145487973874,-1.4317291963156267,-0.1806073692008548,2.239410739124537,-25.459317585301854,1
2011-10-25T00:00:00Z,2.66,2.72,2.66,2.72,2.6395512564732826,5.905663571367239,2.6395512564732826,5.905663571367239,4.0625,5.78767680253358,2.3373231974664197,2.673345890371178,NaN,270.3722840528799,413.55805549974366,0.2428219852337982,3.5,7.142857142857143,78.57142857142857,0.14142857142857057,35.95918299255651,0.44138760063639987,-1.826117647058823,1,0.1109094447512813,0.8493178104780703,-1.6900535968419654,-0.06263683563470797,35.76854822154178,-52.802359882005916,1
2011-10-26T00:00:00Z,2.72,3,2.67,2.69,2.6395512564732826,5.905663571367239,2.6395512564732826,5.905663571367239,3.9509999999999996,5.727568602672012,2.174431397327987,2.6913929103863468,NaN,34.620762589243526,418.79284155789605,4.096121416526138,2,7.142857142857143,71.42857142857143,0.15142857142857036,34.92531669448063,0.4334313434480856,-1.9551764705882348,-0.09090909090909165,0.14510236246902658,0.8993007353439698,-1.1586173687216847,-0.19695065087625097,-28.77852038513018,-46.84385382059802,1
2011-10-28T00:00:00Z,3.07,4.36,3.07,4.2,2.6395512564732826,5.905663571367239,2.6395512564732826,5.905663571367239,3.9199999999999995,5.65600691242864,2.183993087571359,3.039433544221965,NaN,123.6335815661427,424.6008095092481,0.9585492227979274,3.5,7.142857142857143,64.28571428571429,0.22785714285714187,32.793191749879774,0.5217576760589366,-1.6071470588235286,0.8759689922480619,0.5806448401775907,0.8857178124635922,0.3768993982385562,-0.10060469470534618,-24.245649651107115,6.206896551724139,1
2011-10-29T00:00:00Z,3.69,4.4,3.69,3.95,2.6395512564732826,5.905663571367239,2.6395512564732826,5.905663571367239,3.876499999999999,5.5630144529472725,2.189985547052726,3.433126501733092,NaN,99.9685664252977,424.6008095092481,0.9585492227979274,3.5,14.285714285714286,57.142857142857146,0.23714285714285532,30.85999236579355,0.5352035563404413,-1.215529411764706,0.36619718309859167,0.521790504039724,0.87012225097241,0.9159137699187627,-0.13558980233646944,-27.716921018265907,-0.4385964912280707,1
2011-10-30T00:00:00Z,3.85,3.85,3.2,3.5,2.6395512564732826,4.667097214230515,2.6395512564732826,4.667097214230515,3.807999999999999,5.437878523080799,2.178121476919199,3.6490359526813663,NaN,91.01615142529765,424.6008095092481,0.9585492227979274,2,7.142857142857143,50,0.28357142857142703,28.87472668836529,0.5505461594589811,-1.063000000000001,-0.5384615384615387,0.40551443078781824,0.8560286360718489,-0.09921676864106077,-0.14963934931621678,-29.465762166806712,-11.156186612576063,1
2011-10-31T00:00:00Z,3.25,3.55,3.2,3.3,2.6395512564732826,4.349387492807463,2.6395512564732826,4.349387492807463,3.723999999999999,5.274862985566435,2.1731370144335624,3.623957101682867,NaN,61.44727581958327,418.7819050485436,0.22552166934189405,2,85.71428571428571,42.857142857142854,0.27142857142857046,27.0312657021819,0.5362214337833395,-0.8820294117647065,0.1428571428571425,0.36330191514463883,0.8329017108305247,-0.3207572302637667,-0.14998740559311396,-36.91077013240918,-12.400000000000002,1
2011-11-01T00:00:00Z,3.32,3.33,3.32,3.33,2.6395512564732826,4.150448743526717,2.6395512564732826,4.150448743526717,3.6444999999999985,5.102189610308057,2.1868103896919404,3.4945946563740335,NaN,100.22439641958327,411.73224729666623,0.1720263463773731,2,78.57142857142857,35.714285714285715,0.26357142857142746,25.3194805007259,0.5000627599416724,-0.7387352941176468,1,0.3921238109347798,0.7999394212144649,-0.3620776259403713,-0.08333609061780835,-24.262755915391168,32.53731343283581,1
2011-11-04T00:00:00Z,3.27,3.55,3.21,3.55,2.6405728659690233,4.079363482256641,2.6405728659690233,4.079363482256641,3.5819999999999985,4.939933724450522,2.2240662755494753,3.438095937745256,NaN,217.30543508958328,420.868236789712,0.6319401122894572,2,71.42857142857143,28.571428571428573,0.28357142857142614,23.620020220737956,0.48862970566012437,-0.7610294117647056,0.8235294117647056,0.48821739256348934,0.7581986177836537,-0.26463796509174653,0.07561909842399567,20.37019456069723,36.158192090395474,1
2011-11-05T00:00:00Z,3.21,3.21,3,3,2.6405728659690233,4.079363482256641,2.6405728659690233,4.079363482256641,3.5014999999999987,4.795505795968492,2.207494204031505,3.3371222876303706,NaN,113.79343508958328,420.868236789712,0.6319401122894572,2,64.28571428571429,21.428571428571427,0.29571428571428404,22.14148196678497,0.4930132981129726,-0.8847647058823536,-1,0.30622188804623823,0.7391151197878019,-0.6682611129357827,0.06069190620319177,3.84165661357909,2.325581395348839,1
2011-11-06T00:00:00Z,2.95,2.95,2.95,2.95,2.6405728659690233,3.949872028484611,2.6405728659690233,3.949872028484611,3.449499999999999,4.7443895705812285,2.15461042941877,3.206611367543977,NaN,113.79343508958328,420.868236789712,0.6319401122894572,2,57.142857142857146,14.285714285714286,0.2957142857142845,20.845576567096046,0.46136949110490316,-0.9181470588235303,NaN,0.30712641010159986,0.7507694277902477,-0.838509525373528,0.08495404772360483,-3.2692595114764345,6.990881458966564,1
2011-11-08T00:00:00Z,3.08,3.08,3.08,3.08,2.708429594463444,3.98188482563615,2.708429594463444,3.98188482563615,3.408999999999999,4.696895958530828,2.12110404146917,3.106184912716199,NaN,113.79343508958328,425.98049519913354,2.39774011299435,3.5,50,7.142857142857143,0.29571428571428493,19.418168912472503,0.4377002417402672,-0.9000882352941186,NaN,0.3722722911657761,0.755585777958832,-0.49586530746302415,0.08338592677821427,-5.881065243410376,11.504424778761067,1
2011-11-09T00:00:00Z,3.09,3.3,3.09,3.3,2.708429594463444,4.001696343072535,2.708429594463444,4.001696343072535,3.348499999999999,4.53339282215736,2.1636071778426387,3.110981848519755,NaN,172.6539552395833,418.25660132458,0.10795040116703136,3.5,42.857142857142854,7.142857142857143,0.30571428571428516,18.34499926808457,0.42215022447310524,-0.8521176470588245,1,0.4795340139238524,0.7077155873718746,-0.2578845492540207,0.04790241450153811,12.313458390653949,-42.857142857142875,1
2011-11-10T00:00:00Z,3.25,3.3,2.95,3.3,2.708429594463444,4.006526708765282,2.708429594463444,4.006526708765282,3.3084999999999996,4.442118542544197,2.174881457455802,3.1775044033811195,NaN,294.3217283795833,422.51854678463434,2.3537263626251392,3.5,35.714285714285715,14.285714285714286,0.32714285714285607,17.09138641336533,0.4169966370107406,-0.8267941176470597,0.1428571428571425,0.4962509434695188,0.6852764349670228,-0.3910438993605885,0.06922974724890585,57.34974056816628,-35.13513513513516,1
2011-11-11T00:00:00Z,3.3,3.3,3.3,3.3,2.708429594463444,4.006526708765282,2.708429594463444,4.006526708765282,3.2769999999999997,4.374216478184694,2.179783521815305,3.245654827013694,NaN,294.3217283795833,428.07218137315897,5.974654377880184,8,28.571428571428573,7.142857142857143,0.32214285714285573,15.927317333983176,0.3872111629385448,-0.7069117647058825,NaN,0.5104810675273729,0.6696469198563897,-0.035180485166218745,0.1109010077848202,70.56006140731529,-14.285714285714304,1
2011-11-12T00:00:00Z,3.35,3.35,3.35,3.35,2.708429594463444,4.006526708765282,2.708429594463444,4.006526708765282,3.246,4.297216438227643,2.194783561772357,3.2945312195732166,NaN,294.3217283795833,428.07218137315897,5.974654377880184,8,21.428571428571427,7.142857142857143,0.31785714285714217,14.946169132356385,0.3631246513000774,-0.5657352941176481,NaN,0.5494665019581242,0.647699592253631,0.055559584143241914,0.05732414372375176,69.54973253175666,4.000000000000023,1
2011-11-13T00:00:00Z,3.35,3.35,3.35,3.35,2.708429594463444,4.006526708765282,2.708429594463444,4.006526708765282,3.211,4.1974258715179875,2.224574128482012,3.322687594178023,NaN,294.3217283795833,428.07218137315897,5.974654377880184,8,14.285714285714286,57.142857142857146,0.2942857142857136,14.03510294513151,0.3371871762072147,-0.4665882352941182,NaN,0.5704563840089152,0.614404155414505,0.04762250069420748,0.0595254624070247,62.813713216141196,1.6393442622950845,1
