time,open,high,low,close
2007-04-19T00:00:00Z,81.573,81.763,81.507,81.616
2007-04-20T00:00:00Z,81.61,81.738,81.515,81.691
2007-04-23T00:00:00Z,81.627,81.926,81.596,81.736
2007-04-24T00:00:00Z,81.703,81.844,81.442,81.467
2007-04-25T00:00:00Z,81.484,81.555,81.292,81.44
2007-04-26T00:00:00Z,81.447,81.81,81.362,81.738
2007-04-27T00:00:00Z,81.807,81.834,81.269,81.468
2007-04-30T00:00:00Z,81.518,81.804,81.272,81.446
2007-05-01T00:00:00Z,81.425,81.721,81.251,81.642
2007-05-02T00:00:00Z,81.705,81.939,81.644,81.764
2007-05-03T00:00:00Z,81.798,81.988,81.607,81.932
2007-05-04T00:00:00Z,81.947,82.036,81.637,81.736
2007-05-07T00:00:00Z,81.61,81.764,81.535,81.672
2007-05-08T00:00:00Z,81.681,82.036,81.553,81.923
2007-05-09T00:00:00Z,81.963,82.042,81.774,82.001
2007-05-10T00:00:00Z,82.024,82.384,81.839,82.27
2007-05-11T00:00:00Z,82.275,82.357,82.089,82.112
2007-05-14T00:00:00Z,82.096,82.146,81.987,82.037
2007-05-15T00:00:00Z,82.054,82.108,81.662,81.768
2007-05-16T00:00:00Z,81.749,82.241,81.67,82.204
2007-05-17T00:00:00Z,82.164,82.397,82.083,82.316
2007-05-18T00:00:00Z,82.322,82.397,82.094,82.174
2007-05-21T00:00:00Z,82.125,82.51,82.084,82.367
2007-05-22T00:00:00Z,82.371,82.476,82.293,82.411
2007-05-23T00:00:00Z,82.422,82.603,82.098,82.3
2007-05-24T00:00:00Z,82.305,82.493,82.244,82.416
2007-05-25T00:00:00Z,82.41,82.466,82.198,82.39
2007-05-28T00:00:00Z,82.345,82.405,82.282,82.335
2007-05-29T00:00:00Z,82.347,82.458,82.046,82.32
2007-05-30T00:00:00Z,82.345,82.517,82.261,82.425
2007-05-31T00:00:00Z,82.436,82.456,82.187,82.285
2007-06-01T00:00:00Z,82.31,82.588,82.256,82.322
2007-06-04T00:00:00Z,82.335,82.344,81.982,82.041
2007-06-05T00:00:00Z,82.037,82.058,81.704,81.898
2007-06-06T00:00:00Z,81.901,81.988,81.795,81.896
2007-06-07T00:00:00Z,81.94,82.338,81.867,82.296
2007-06-08T00:00:00Z,82.304,82.919,82.296,82.643
2007-06-11T00:00:00Z,82.709,82.823,82.622,82.712
2007-06-12T00:00:00Z,82.72,82.955,82.62,82.944
2007-06-13T00:00:00Z,82.948,83.272,82.935,83.056
2007-06-14T00:00:00Z,83.043,83.248,83.011,83.1
2007-06-15T00:00:00Z,83.092,83.144,82.793,82.825
2007-06-18T00:00:00Z,82.836,82.855,82.676,82.738
2007-06-19T00:00:00Z,82.709,82.822,82.528,82.534
2007-06-20T00:00:00Z,82.574,82.634,82.463,82.59
2007-06-21T00:00:00Z,82.628,82.747,82.573,82.696
2007-06-22T00:00:00Z,82.701,82.762,82.323,82.337
2007-06-25T00:00:00Z,82.343,82.47,82.294,82.353
2007-06-26T00:00:00Z,82.335,82.469,82.199,82.326
2007-06-27T00:00:00Z,82.366,82.48,82.262,82.314
2007-06-28T00:00:00Z,82.328,82.378,82.142,82.282
2007-06-29T00:00:00Z,82.275,82.349,81.897,81.947
2007-07-02T00:00:00Z,81.869,81.962,81.311,81.399
2007-07-03T00:00:00Z,81.41,81.598,81.331,81.435
2007-07-04T00:00:00Z,81.462,81.515,81.436,81.467
2007-07-05T00:00:00Z,81.521,81.66,81.24,81.535
2007-07-06T00:00:00Z,81.634,81.73,81.335,81.433
2007-07-09T00:00:00Z,81.461,81.514,81.336,81.464
2007-07-10T00:00:00Z,81.537,81.585,80.799,80.806
2007-07-11T00:00:00Z,80.693,80.865,80.62,80.826
2007-07-12T00:00:00Z,80.76,80.841,80.545,80.632
2007-07-13T00:00:00Z,80.634,80.734,80.442,80.58
2007-07-16T00:00:00Z,80.534,80.666,80.438,80.567
2007-07-17T00:00:00Z,80.534,80.611,80.44,80.558
2007-07-18T00:00:00Z,80.313,80.664,80.227,80.411
2007-07-19T00:00:00Z,80.475,80.486,80.298,80.433
2007-07-20T00:00:00Z,80.449,80.531,80.117,80.277
2007-07-23T00:00:00Z,80.134,80.397,80.121,80.323
2007-07-24T00:00:00Z,80.176,80.345,80.016,80.103
2007-07-25T00:00:00Z,80.127,80.713,80.046,80.609
2007-07-26T00:00:00Z,80.601,80.747,80.293,80.448
2007-07-27T00:00:00Z,80.533,81.012,80.385,81.005
2007-07-30T00:00:00Z,80.975,81.09,80.781,80.85
2007-07-31T00:00:00Z,80.769,80.886,80.652,80.814
2007-08-01T00:00:00Z,80.899,80.967,80.66,80.855
2007-08-02T00:00:00Z,80.84,80.914,80.643,80.676
2007-08-03T00:00:00Z,80.66,80.773,80.093,80.27
2007-08-06T00:00:00Z,80.106,80.382,79.957,80.329
2007-08-07T00:00:00Z,80.251,80.585,80.194,80.542
2007-08-08T00:00:00Z,80.561,80.711,80.165,80.356
2007-08-09T00:00:00Z,80.271,80.919,80.226,80.799
2007-08-10T00:00:00Z,80.837,80.896,80.636,80.702
2007-08-13T00:00:00Z,80.731,81.111,80.621,81.088
2007-08-14T00:00:00Z,81.046,81.519,81.003,81.475
2007-08-15T00:00:00Z,81.725,81.878,81.483,81.863
2007-08-16T00:00:00Z,81.982,82.132,81.629,81.771
2007-08-17T00:00:00Z,81.633,81.799,81.026,81.419
2007-08-20T00:00:00Z,81.316,81.49,81.285,81.387
2007-08-21T00:00:00Z,81.434,81.557,81.25,81.512
2007-08-22T00:00:00Z,81.432,81.572,81.165,81.228
2007-08-23T00:00:00Z,81.228,81.292,81.052,81.119
2007-08-24T00:00:00Z,81.103,81.161,80.608,80.681
2007-08-27T00:00:00Z,80.696,80.781,80.581,80.765
2007-08-28T00:00:00Z,80.859,80.898,80.579,80.882
2007-08-29T00:00:00Z,80.969,81.052,80.606,80.677
2007-08-30T00:00:00Z,80.689,81.023,80.638,80.869
2007-08-31T00:00:00Z,80.718,80.859,80.441,80.829
2007-09-03T00:00:00Z,80.81,80.887,80.787,80.842
2007-09-04T00:00:00Z,80.807,81.136,80.787,80.925
2007-09-05T00:00:00Z,81.023,81.086,80.523,80.616
2007-09-06T00:00:00Z,80.661,80.706,80.364,80.467
2007-09-07T00:00:00Z,80.503,80.569,79.841,79.963
2007-09-10T00:00:00Z,79.913,80,79.788,79.863
2007-09-11T00:00:00Z,79.93,79.936,79.603,79.672
2007-09-12T00:00:00Z,79.519,79.74,79.319,79.391
2007-09-13T00:00:00Z,79.436,79.65,79.302,79.543
2007-09-14T00:00:00Z,79.617,79.776,79.444,79.652
2007-09-17T00:00:00Z,79.662,79.797,79.569,79.721
2007-09-18T00:00:00Z,79.752,79.852,79.171,79.193
2007-09-19T00:00:00Z,79.152,79.447,79.091,79.315
2007-09-20T00:00:00Z,79.212,79.308,78.45,78.657
2007-09-21T00:00:00Z,78.529,78.833,78.398,78.567
2007-09-24T00:00:00Z,78.388,78.637,78.313,78.55
2007-09-25T00:00:00Z,78.571,78.688,78.213,78.374
2007-09-26T00:00:00Z,78.386,78.609,78.255,78.517
2007-09-27T00:00:00Z,78.469,78.551,78.159,78.388
2007-09-28T00:00:00Z,78.294,78.378,77.666,77.741
2007-10-01T00:00:00Z,77.788,78.048,77.657,77.941
2007-10-02T00:00:00Z,77.987,78.381,77.914,78.303
2007-10-03T00:00:00Z,78.263,78.669,78.119,78.662
2007-10-04T00:00:00Z,78.665,78.72,78.334,78.401
2007-10-05T00:00:00Z,78.463,78.819,78.222,78.312
2007-10-08T00:00:00Z,78.323,78.798,78.31,78.782
2007-10-09T00:00:00Z,78.819,78.891,78.457,78.475
2007-10-10T00:00:00Z,78.492,78.525,78.199,78.298
2007-10-11T00:00:00Z,78.255,78.369,77.964,78.144
2007-10-12T00:00:00Z,78.192,78.362,78.077,78.227
2007-10-15T00:00:00Z,78.208,78.283,77.939,78.089
2007-10-16T00:00:00Z,78.052,78.339,77.992,78.222
2007-10-17T00:00:00Z,78.178,78.26,77.944,78.034
2007-10-18T00:00:00Z,77.898,78.044,77.478,77.604
2007-10-19T00:00:00Z,77.434,77.674,77.363,77.392
2007-10-22T00:00:00Z,77.279,78.203,77.093,78.007
2007-10-23T00:00:00Z,77.865,78.009,77.47,77.543
2007-10-24T00:00:00Z,77.549,77.829,77.481,77.521
2007-10-25T00:00:00Z,77.52,77.58,77.147,77.277
2007-10-26T00:00:00Z,77.22,77.301,76.977,76.998
2007-10-29T00:00:00Z,76.869,77.092,76.777,76.834
2007-10-30T00:00:00Z,76.97,77.028,76.719,76.739
2007-10-31T00:00:00Z,76.748,76.885,76.465,76.524
2007-11-01T00:00:00Z,76.609,76.868,76.51,76.742
2007-11-02T00:00:00Z,76.592,76.766,76.22,76.296
2007-11-05T00:00:00Z,76.39,76.499,76.24,76.46
2007-11-06T00:00:00Z,76.277,76.442,75.986,76.033
2007-11-07T00:00:00Z,75.571,76.02,75.077,75.549
2007-11-08T00:00:00Z,75.569,75.651,75.258,75.439
2007-11-09T00:00:00Z,75.217,75.529,74.978,75.394
2007-11-12T00:00:00Z,75.517,76.106,75.349,76.083
2007-11-13T00:00:00Z,75.789,76.153,75.653,75.829
2007-11-14T00:00:00Z,75.643,75.871,75.396,75.836
2007-11-15T00:00:00Z,75.635,76.088,75.552,76.013
2007-11-16T00:00:00Z,76.01,76.148,75.765,75.803
2007-11-19T00:00:00Z,75.777,75.963,75.671,75.791
2007-11-20T00:00:00Z,75.762,75.907,75.137,75.192
2007-11-21T00:00:00Z,75.066,75.313,74.944,74.981
2007-11-22T00:00:00Z,75.027,75.13,74.917,75.004
2007-11-23T00:00:00Z,75.013,75.23,74.84,75.07
2007-11-26T00:00:00Z,75.066,75.176,74.756,74.78
2007-11-27T00:00:00Z,74.879,75.243,74.753,75.197
2007-11-28T00:00:00Z,75.164,75.728,75.076,75.177
2007-11-29T00:00:00Z,75.311,75.683,75.139,75.642
2007-11-30T00:00:00Z,75.711,76.181,75.484,76.154
2007-12-04T00:00:00Z,75.935,76.082,75.595,75.641
2007-12-05T00:00:00Z,75.835,76.528,75.684,76.422
2007-12-06T00:00:00Z,76.504,76.816,76.271,76.383
2007-12-07T00:00:00Z,76.441,76.51,76.206,76.282
2007-12-10T00:00:00Z,76.295,76.368,75.972,76.056
2007-12-11T00:00:00Z,76.044,76.327,75.921,76.263
2007-12-12T00:00:00Z,76.132,76.309,75.929,76.189
2007-12-13T00:00:00Z,76.157,76.743,76.022,76.511
2007-12-14T00:00:00Z,76.462,77.485,76.415,77.394
2007-12-17T00:00:00Z,77.372,77.804,77.27,77.368
2007-12-18T00:00:00Z,77.307,77.564,77.307,77.387
2007-12-19T00:00:00Z,77.456,77.796,77.343,77.588
2007-12-20T00:00:00Z,77.643,77.854,77.516,77.799
2007-12-21T00:00:00Z,77.489,77.787,77.434,77.643
2007-12-24T00:00:00Z,77.646,77.669,77.513,77.583
2007-12-25T00:00:00Z,77.577,77.633,77.477,77.529
2007-12-26T00:00:00Z,77.577,77.633,77.127,77.185
2007-12-27T00:00:00Z,77.091,77.272,76.557,76.626
2007-12-28T00:00:00Z,76.571,76.754,76.164,76.185
2007-12-31T00:00:00Z,75.98,76.747,75.962,76.672
2008-01-01T00:00:00Z,76.692,76.693,76.57,76.626
2008-01-02T00:00:00Z,76.35,76.693,75.9,75.998
2008-01-03T00:00:00Z,75.988,76.16,75.708,75.891
2008-01-04T00:00:00Z,75.953,76.079,75.429,75.917
2008-01-07T00:00:00Z,76.048,76.338,75.844,76.204
2008-01-08T00:00:00Z,76.104,76.25,75.948,76.089
2008-01-09T00:00:00Z,76.082,76.496,76.046,76.439
2008-01-10T00:00:00Z,76.401,76.516,75.826,75.868
2008-01-11T00:00:00Z,75.89,76.06,75.786,76.018
2008-01-14T00:00:00Z,75.615,76.022,75.361,75.625
2008-01-15T00:00:00Z,75.484,75.701,75.199,75.694
2008-01-16T00:00:00Z,75.543,76.459,75.431,76.307
2008-01-17T00:00:00Z,76.193,76.522,75.961,76.246
2008-01-18T00:00:00Z,76.299,76.492,76.139,76.428
2008-01-21T00:00:00Z,76.45,77.07,76.432,76.98
2008-01-22T00:00:00Z,77.112,77.347,76.251,76.262
2008-01-23T00:00:00Z,76.276,76.652,76.249,76.306
2008-01-24T00:00:00Z,76.312,76.439,75.622,75.684
2008-01-25T00:00:00Z,75.745,76.043,75.632,75.947
2008-01-28T00:00:00Z,75.938,76.022,75.479,75.551
2008-01-29T00:00:00Z,75.56,75.685,75.473,75.55
2008-01-30T00:00:00Z,75.499,75.594,74.994,75.08
2008-01-31T00:00:00Z,75.096,75.448,74.972,75.226
2008-02-01T00:00:00Z,75.234,75.567,74.849,75.503
2008-02-04T00:00:00Z,75.44,75.546,75.282,75.349
2008-02-05T00:00:00Z,75.433,76.198,75.341,76.105
2008-02-06T00:00:00Z,76.095,76.321,75.987,76.2
2008-02-07T00:00:00Z,76.133,77.043,76.088,76.85
2008-02-08T00:00:00Z,76.762,76.973,76.501,76.658
2008-02-11T00:00:00Z,76.453,76.714,76.316,76.538
2008-02-12T00:00:00Z,76.473,76.667,76.198,76.345
2008-02-13T00:00:00Z,76.388,76.605,76.277,76.436
2008-02-14T00:00:00Z,76.424,76.509,76.07,76.146
2008-02-15T00:00:00Z,76.054,76.174,75.852,76.076
2008-02-18T00:00:00Z,76.126,76.415,76.013,76.237
2008-02-19T00:00:00Z,76.021,76.322,75.807,76.046
2008-02-20T00:00:00Z,76.109,76.529,75.989,76.131
2008-02-21T00:00:00Z,76.066,76.159,75.485,75.625
2008-02-22T00:00:00Z,75.641,75.71,75.357,75.491
2008-02-25T00:00:00Z,75.526,75.682,75.436,75.497
2008-02-26T00:00:00Z,75.568,75.685,74.706,74.72
2008-02-27T00:00:00Z,74.54,74.741,74.07,74.258
2008-02-28T00:00:00Z,74.257,74.372,73.625,73.721
2008-02-29T00:00:00Z,73.831,73.887,73.56,73.747
2008-03-03T00:00:00Z,73.638,73.859,73.354,73.671
2008-03-04T00:00:00Z,73.727,73.776,73.479,73.651
2008-03-05T00:00:00Z,73.72,73.947,73.368,73.451
2008-03-06T00:00:00Z,73.426,73.469,72.863,72.88
2008-03-07T00:00:00Z,72.877,73.172,72.462,73.005
2008-03-10T00:00:00Z,72.88,73.093,72.76,73
2008-03-11T00:00:00Z,72.996,73.402,72.474,73.25
2008-03-12T00:00:00Z,73.185,73.205,72.204,72.271
2008-03-13T00:00:00Z,72.281,72.361,71.795,71.899
2008-03-14T00:00:00Z,71.929,72.281,71.578,71.643
2008-03-17T00:00:00Z,71.421,71.727,70.698,71.467
2008-03-18T00:00:00Z,71.497,71.954,71.036,71.926
2008-03-19T00:00:00Z,71.904,72.235,71.255,72.106
2008-03-20T00:00:00Z,72.015,72.922,71.978,72.809
2008-03-21T00:00:00Z,72.749,72.841,72.644,72.796
2008-03-24T00:00:00Z,72.749,73.194,72.644,72.889
2008-03-25T00:00:00Z,72.946,72.969,72.177,72.188
2008-03-26T00:00:00Z,72.131,72.309,71.328,71.336
2008-03-27T00:00:00Z,71.382,71.805,71.327,71.682
2008-03-28T00:00:00Z,71.585,71.837,71.479,71.614
2008-03-31T00:00:00Z,71.61,71.831,71.346,71.744
2008-04-01T00:00:00Z,71.874,72.736,71.739,72.55
2008-04-02T00:00:00Z,72.538,72.795,72.18,72.231
2008-04-03T00:00:00Z,72.265,72.841,72.144,72.191
2008-04-04T00:00:00Z,72.152,72.324,71.797,71.965
2008-04-07T00:00:00Z,71.996,72.433,71.928,72.192
2008-04-08T00:00:00Z,72.189,72.376,71.852,72.289
2008-04-09T00:00:00Z,72.374,72.387,71.686,71.886
2008-04-10T00:00:00Z,71.875,72.19,71.415,72.137
2008-04-11T00:00:00Z,72.124,72.169,71.696,71.834
2008-04-14T00:00:00Z,72.249,72.397,71.49,71.768
2008-04-15T00:00:00Z,71.805,72.16,71.654,72.063
2008-04-16T00:00:00Z,72.068,72.089,71.276,71.415
2008-04-17T00:00:00Z,71.45,71.778,71.296,71.643
2008-04-18T00:00:00Z,71.624,72.407,71.394,71.958
2008-04-21T00:00:00Z,71.917,72.034,71.499,71.644
2008-04-22T00:00:00Z,71.684,71.924,71.191,71.363
2008-04-23T00:00:00Z,71.328,71.949,71.316,71.849
2008-04-24T00:00:00Z,71.854,72.719,71.834,72.53
2008-04-25T00:00:00Z,72.544,73.03,72.448,72.743
2008-04-28T00:00:00Z,72.717,72.787,72.439,72.568
2008-04-29T00:00:00Z,72.539,72.937,72.506,72.883
2008-04-30T00:00:00Z,72.89,73.112,72.489,72.566
2008-05-01T00:00:00Z,72.54,73.393,72.495,73.267
2008-05-02T00:00:00Z,73.241,73.698,73.107,73.463
2008-05-05T00:00:00Z,73.455,73.541,73.114,73.212
2008-05-06T00:00:00Z,73.179,73.343,72.734,73.015
2008-05-07T00:00:00Z,72.989,73.648,72.989,73.514
2008-05-08T00:00:00Z,73.764,73.836,73.239,73.474
2008-05-09T00:00:00Z,73.382,73.397,73.027,73.056
2008-05-12T00:00:00Z,73.344,73.522,72.794,72.925
2008-05-13T00:00:00Z,72.968,73.427,72.865,73.25
2008-05-14T00:00:00Z,73.327,73.624,73.241,73.369
2008-05-15T00:00:00Z,73.342,73.506,73.034,73.324
2008-05-16T00:00:00Z,73.277,73.391,72.687,72.771
2008-05-19T00:00:00Z,72.884,73.169,72.552,73.089
2008-05-20T00:00:00Z,72.936,73.034,72.347,72.427
2008-05-21T00:00:00Z,72.339,72.49,71.901,71.906
2008-05-22T00:00:00Z,71.936,72.313,71.823,72.168
2008-05-23T00:00:00Z,72.182,72.292,71.854,71.989
2008-05-26T00:00:00Z,71.978,72.097,71.883,72.004
2008-05-27T00:00:00Z,71.937,72.396,71.842,72.357
2008-05-28T00:00:00Z,72.335,72.748,72.096,72.533
2008-05-29T00:00:00Z,72.583,73.134,72.556,73.04
2008-05-30T00:00:00Z,72.981,73.217,72.843,72.87
2008-06-02T00:00:00Z,72.975,73.151,72.74,72.939
2008-06-03T00:00:00Z,72.984,73.501,72.568,73.304
2008-06-04T00:00:00Z,73.341,73.517,73.199,73.452
2008-06-05T00:00:00Z,73.628,73.87,72.999,73.055
2008-06-06T00:00:00Z,73.115,73.155,72.338,72.358
2008-06-09T00:00:00Z,72.353,72.976,72.13,72.902
2008-06-10T00:00:00Z,73.123,73.735,73.015,73.643
2008-06-11T00:00:00Z,73.614,73.709,73.09,73.265
2008-06-12T00:00:00Z,73.515,74.038,73.5,73.821
2008-06-13T00:00:00Z,73.752,74.314,73.745,74.035
2008-06-16T00:00:00Z,73.989,74.178,73.452,73.633
2008-06-17T00:00:00Z,73.418,73.724,73.318,73.513
2008-06-18T00:00:00Z,73.552,73.774,73.393,73.424
2008-06-19T00:00:00Z,73.296,73.594,73.205,73.462
2008-06-20T00:00:00Z,73.428,73.463,72.932,73.075
2008-06-23T00:00:00Z,73.045,73.652,73.04,73.462
2008-06-24T00:00:00Z,73.485,73.511,73.04,73.264
2008-06-25T00:00:00Z,73.227,73.404,72.833,72.899
2008-06-26T00:00:00Z,72.895,73.077,72.446,72.475
2008-06-27T00:00:00Z,72.591,72.64,72.286,72.291
2008-06-30T00:00:00Z,72.3,72.567,72.041,72.538
2008-07-01T00:00:00Z,72.47,72.547,72.138,72.379
2008-07-02T00:00:00Z,72.305,72.516,72.013,72.049
2008-07-03T00:00:00Z,72.072,72.803,72.004,72.742
2008-07-04T00:00:00Z,72.66,72.849,72.619,72.731
2008-07-07T00:00:00Z,72.944,73.158,72.562,72.716
2008-07-08T00:00:00Z,72.773,73.082,72.559,72.978
2008-07-09T00:00:00Z,72.966,73.014,72.543,72.55
2008-07-10T00:00:00Z,72.637,72.841,72.412,72.496
2008-07-11T00:00:00Z,72.488,72.592,71.795,71.928
2008-07-14T00:00:00Z,72.033,72.303,71.853,71.961
2008-07-15T00:00:00Z,71.786,71.903,71.314,71.743
2008-07-16T00:00:00Z,71.717,72.111,71.508,72.059
2008-07-17T00:00:00Z,71.921,72.405,71.823,72.094
2008-07-18T00:00:00Z,72.134,72.302,71.967,72.171
2008-07-21T00:00:00Z,72.108,72.251,71.889,71.903
2008-07-22T00:00:00Z,72.4,72.854,72.393,72.766
2008-07-23T00:00:00Z,72.4,72.854,72.393,72.762
2008-07-24T00:00:00Z,72.738,73.02,72.698,72.814
2008-07-25T00:00:00Z,72.764,72.933,72.544,72.842
2008-07-28T00:00:00Z,72.776,72.883,72.609,72.685
2008-07-29T00:00:00Z,72.661,73.428,72.621,73.267
2008-07-30T00:00:00Z,73.261,73.538,73.132,73.296
2008-07-31T00:00:00Z,73.271,73.33,72.856,73.207
2008-08-01T00:00:00Z,73.295,73.527,73.232,73.397
2008-08-04T00:00:00Z,73.28,73.535,73.196,73.484
2008-08-05T00:00:00Z,73.565,73.981,73.563,73.957
2008-08-06T00:00:00Z,73.806,74.307,73.734,74.265
2008-08-07T00:00:00Z,74.178,74.605,73.891,74.549
2008-08-08T00:00:00Z,74.997,75.903,74.876,75.849
2008-08-11T00:00:00Z,75.887,76.362,75.489,76.214
2008-08-12T00:00:00Z,76.324,76.616,75.969,76.131
2008-08-13T00:00:00Z,76.032,76.522,75.836,76.252
2008-08-14T00:00:00Z,76.354,76.823,76.099,76.631
2008-08-15T00:00:00Z,76.868,77.268,76.843,77.127
2008-08-18T00:00:00Z,76.819,77.195,76.776,77.153
2008-08-19T00:00:00Z,77.071,77.413,76.716,76.767
2008-08-20T00:00:00Z,76.821,77.24,76.793,76.92
2008-08-21T00:00:00Z,76.766,76.807,76.026,76.038
2008-08-22T00:00:00Z,76.242,76.866,76.128,76.751
2008-08-25T00:00:00Z,77.059,77.149,76.554,76.828
2008-08-26T00:00:00Z,77.006,77.619,76.992,77.22
2008-08-27T00:00:00Z,76.847,77.273,76.664,76.995
2008-08-28T00:00:00Z,76.711,77.307,76.617,77.132
2008-08-29T00:00:00Z,76.946,77.441,76.79,77.311
2008-09-01T00:00:00Z,77.494,77.694,77.072,77.644
2008-09-02T00:00:00Z,78.023,78.149,77.989,78.011
2008-09-03T00:00:00Z,78.212,78.651,78.006,78.084
2008-09-04T00:00:00Z,78.074,78.721,77.822,78.666
2008-09-05T00:00:00Z,78.822,79.077,78.395,78.874
2008-09-08T00:00:00Z,78.318,79.844,78.228,79.521
2008-09-09T00:00:00Z,79.584,79.774,78.996,79.385
2008-09-10T00:00:00Z,79.399,80.16,79.215,80.054
2008-09-11T00:00:00Z,80.177,80.375,79.795,80.146
2008-09-12T00:00:00Z,79.94,80.053,78.906,78.966
2008-09-15T00:00:00Z,78.431,79.36,77.642,78.909
2008-09-16T00:00:00Z,78.735,79.369,78.384,79.243
2008-09-17T00:00:00Z,79.093,79.261,77.937,78.095
2008-09-18T00:00:00Z,78.02,78.412,77.26,78.196
2008-09-19T00:00:00Z,78.806,79.209,77.579,77.68
2008-09-22T00:00:00Z,77.449,77.693,75.89,76.225
2008-09-23T00:00:00Z,76.242,76.92,76.063,76.468
2008-09-24T00:00:00Z,76.641,77.05,76.4,76.788
2008-09-25T00:00:00Z,76.577,77.282,76.299,76.994
2008-09-26T00:00:00Z,76.707,77.15,76.695,76.953
2008-09-29T00:00:00Z,77.47,78.371,76.862,77.471
2008-09-30T00:00:00Z,78.014,79.694,77.728,79.448
2008-10-01T00:00:00Z,79.179,79.872,78.946,79.682
2008-10-02T00:00:00Z,79.774,80.794,79.645,80.581
2008-10-03T00:00:00Z,80.282,80.933,79.992,80.313
2008-10-06T00:00:00Z,81.096,81.745,80.594,81.675
2008-10-07T00:00:00Z,81.301,81.647,80.573,81.178
2008-10-08T00:00:00Z,81.025,81.36,80.399,81.029
2008-10-09T00:00:00Z,80.927,81.491,80.542,81.163
2008-10-10T00:00:00Z,81.619,83.191,81.289,82.997
2008-10-13T00:00:00Z,81.93,82.158,81.045,81.418
2008-10-14T00:00:00Z,81.06,81.604,80.752,81.363
2008-10-15T00:00:00Z,81.617,82.452,81.092,82.449
2008-10-16T00:00:00Z,82.244,82.84,82.004,82.455
2008-10-17T00:00:00Z,82.289,82.642,82.07,82.413
2008-10-20T00:00:00Z,82.339,83.23,81.964,83.1
2008-10-21T00:00:00Z,83.005,84.46,82.955,83.99
2008-10-22T00:00:00Z,85.202,85.921,84.387,85.37
